V1 V2
2109 HDAC9 LIF
2110 MYL2 HDAC9
2111 NPPA HDAC9
2112 PIK3R1 HDAC9
2113 TNF HDAC9
2114 IGF1 LIF
2115 MYL2 IGF1
2116 NPPA IGF1
2117 TNF IGF1
2118 MYL2 LIF
2119 NPPA LIF
2120 PIK3R1 LIF
2121 TNF LIF
2122 MYL2 PIK3R1
2123 MYL2 TNF
2124 NPPA PIK3R1
2125 NPPA TNF
2126 PIK3R1 TNF
2127 CAMK2A CAMK4
2128 CAMK2A CAMKK1
2129 PPARGC1A CAMK2A
2130 CAMK2A SLC2A14
2131 PPARGC1A CAMK2B
2132 CAMK2B SLC2A14
2133 PPARGC1A CAMK4
2134 SLC2A14 CAMK4
2135 PPARGC1A CAMKK1
2136 SLC2A14 CAMKK1
2137 PPARGC1A SLC2A14
2138 CAMK2B AVP
2139 PIK3R1 AVP
2140 ADCY1 CSF2RB
2141 IGF1 ADCY1
2142 ADCY1 KIT
2143 PRKAR2B ADCY1
2144 IGF1 CSF2RB
2145 CSF2RB KIT
2146 PIK3R1 CSF2RB
2147 PRKAR2B CSF2RB
2148 IGF1 KIT
2149 PRKAR2B IGF1
2150 PIK3R1 KIT
2151 PRKAR2B KIT
2152 FOS OPRK1
2153 FOS PRKAR2B
2154 JUN OPRK1
2155 PRKAR2B OPRK1
2156 ADCY1 GATA3
2157 ADCY1 IL13
2158 ADCY1 JUNB
2159 MAP2K6 ADCY1
2160 GATA3 IL13
2161 GATA3 JUNB
2162 MAP2K6 GATA3
2163 PRKAR2B GATA3
2164 IL13 JUNB
2165 MAP2K6 IL13
2166 PRKAR2B IL13
2167 MAP2K6 JUNB
2168 PRKAR2B JUNB
2169 MAP2K6 PRKAR2B
2170 PRKAR2B ADRB2
2171 PTGER1 ADRB2
2172 PTGER1 PRKAR2B
2173 ADCY1 ADRB2
2174 AGT ADCY1
2175 ADCY1 CCL4
2176 ADCY1 CXCL12
2177 EDN1 ADCY1
2178 F2 ADCY1
2179 AGT ADRB2
2180 CCL4 ADRB2
2181 CXCL12 ADRB2
2182 EDN1 ADRB2
2183 F2 ADRB2
2184 AGT CCL4
2185 AGT CXCL12
2186 F2 AGT
2187 PRKAR2B AGT
2188 EDN1 CCL4
2189 F2 CCL4
2190 PRKAR2B CCL4
2191 EDN1 CXCL12
2192 F2 CXCL12
2193 PRKAR2B CXCL12
2194 F2 EDN1
2195 EDN1 PRKAR2B
2196 F2 PRKAR2B
2197 CDK1 ADCY1
2198 ADCY1 PAQR5
2199 ADCY1 PGR
2200 CDK1 PAQR5
2201 CDK1 PGR
2202 CDK1 PRKAR2B
2203 PAQR5 PGR
2204 PRKAR2B PAQR5
2205 PRKAR2B PGR
2206 CAMK2B ADCY1
2207 ADCY1 CDK5R1
2208 ADCY1 DRD1
2209 ADCY1 DRD2
2210 ADCY1 NCS1
2211 PLCB1 ADCY1
2212 ADCY1 PPP1R1B
2213 CAMK2B CDK5R1
2214 CAMK2B DRD1
2215 CAMK2B DRD2
2216 CAMK2B NCS1
2217 CAMK2B PPP1R1B
2218 CDK5R1 DRD1
2219 CDK5R1 DRD2
2220 CDK5R1 NCS1
2221 PLCB1 CDK5R1
2222 CDK5R1 PPP1R1B
2223 PRKAR2B CDK5R1
2224 DRD1 DRD2
2225 DRD1 NCS1
2226 PLCB1 DRD1
2227 DRD1 PPP1R1B
2228 PRKAR2B DRD1
2229 DRD2 NCS1
2230 PLCB1 DRD2
2231 DRD2 PPP1R1B
2232 PRKAR2B DRD2
2233 PLCB1 NCS1
2234 NCS1 PPP1R1B
2235 PRKAR2B NCS1
2236 PLCB1 PPP1R1B
2237 PLCB1 PRKAR2B
2238 PRKAR2B PPP1R1B
2239 CAMK2B GRIN1
2240 CAMK2B GRIN2A
2241 CAMK2B GRIN2B
2242 CAMK2B GRIN2C
2243 CAMK2B NOS1
2244 GRIN1 GRIN2A
2245 GRIN1 GRIN2B
2246 GRIN1 GRIN2C
2247 GRIN1 NOS1
2248 PRKAR2B GRIN1
2249 GRIN2A GRIN2B
2250 GRIN2A GRIN2C
2251 GRIN2A NOS1
2252 PRKAR2B GRIN2A
2253 GRIN2B GRIN2C
2254 GRIN2B NOS1
2255 PRKAR2B GRIN2B
2256 GRIN2C NOS1
2257 PRKAR2B GRIN2C
2258 PRKAR2B NOS1
2259 CAMK2A CD2
2260 CD247 CAMK2A
2261 CDK1 CAMK2A
2262 CAMK2A TUBA1A
2263 CAMK2A TUBA8
2264 CAMK2A TUBB1
2265 CAMK2B CD2
2266 CDK1 CAMK2B
2267 CAMK2B TUBA1A
2268 CAMK2B TUBA8
2269 CAMK2B TUBB1
2270 CD2 CAMK4
2271 CD247 CAMK4
2272 CDK1 CAMK4
2273 PRKAR2B CAMK4
2274 CAMK4 TUBA1A
2275 CAMK4 TUBA8
2276 CAMK4 TUBB1
2277 CD247 CD2
2278 CDK1 CD2
2279 PRKAR2B CD2
2280 CD2 TUBA1A
2281 CD2 TUBA8
2282 CD2 TUBB1
2283 CDK1 CD247
2284 PRKAR2B CD247
2285 CD247 TUBA1A
2286 CD247 TUBA8
2287 CD247 TUBB1
2288 CDK1 TUBA1A
2289 CDK1 TUBA8
2290 CDK1 TUBB1
2291 PRKAR2B TUBA1A
2292 PRKAR2B TUBA8
2293 PRKAR2B TUBB1
2294 TUBA1A TUBA8
2295 TUBA1A TUBB1
2296 TUBA8 TUBB1
2297 PRKAR2B LPAR3
2298 ADCY1 FHL5
2299 ADCY1 ADRA1B
2300 ADCY1 CCR3
2301 CCR5 ADCY1
2302 CD247 ADCY1
2303 CD3D ADCY1
2304 CD3E ADCY1
2305 CD3G ADCY1
2306 CD4 ADCY1
2307 ADCY1 CXCR4
2308 ADCY1 EDNRB
2309 ADCY1 FPR1
2310 HLA-DRA ADCY1
2311 HLA-DRB1 ADCY1
2312 LCK ADCY1
2313 ADCY1 P2RY2
2314 PTGER1 ADCY1
2315 PTPRC ADCY1
2316 ADCY1 ZAP70
2317 ADRB2 ADRA1B
2318 AGT ADRA1B
2319 CCL4 ADRA1B
2320 CCR3 ADRA1B
2321 CCR5 ADRA1B
2322 CD247 ADRA1B
2323 CD3D ADRA1B
2324 CD3E ADRA1B
2325 CD3G ADRA1B
2326 CD4 ADRA1B
2327 CXCL12 ADRA1B
2328 CXCR4 ADRA1B
2329 EDN1 ADRA1B
2330 EDNRB ADRA1B
2331 F2 ADRA1B
2332 FPR1 ADRA1B
2333 HLA-DRA ADRA1B
2334 HLA-DRB1 ADRA1B
2335 LCK ADRA1B
2336 ADRA1B P2RY2
2337 PRKAR2B ADRA1B
2338 PTGER1 ADRA1B
2339 PTPRC ADRA1B
2340 ADRA1B ZAP70
2341 CCR3 ADRB2
2342 CCR5 ADRB2
2343 CD247 ADRB2
2344 CD3D ADRB2
2345 CD3E ADRB2
2346 CD3G ADRB2
2347 CD4 ADRB2
2348 CXCR4 ADRB2
2349 EDNRB ADRB2
2350 FPR1 ADRB2
2351 HLA-DRA ADRB2
2352 HLA-DRB1 ADRB2
2353 LCK ADRB2
2354 ADRB2 P2RY2
2355 PTPRC ADRB2
2356 ADRB2 ZAP70
2357 AGT CCR3
2358 CCR5 AGT
2359 CD247 AGT
2360 CD3D AGT
2361 CD3E AGT
2362 CD3G AGT
2363 CD4 AGT
2364 AGT CXCR4
2365 AGT FPR1
2366 HLA-DRA AGT
2367 HLA-DRB1 AGT
2368 LCK AGT
2369 AGT P2RY2
2370 PTGER1 AGT
2371 PTPRC AGT
2372 AGT ZAP70
2373 CCR3 CCL4
2374 CD247 CCL4
2375 CD3D CCL4
2376 CD3E CCL4
2377 CD3G CCL4
2378 CD4 CCL4
2379 EDNRB CCL4
2380 FPR1 CCL4
2381 HLA-DRA CCL4
2382 HLA-DRB1 CCL4
2383 LCK CCL4
2384 CCL4 P2RY2
2385 PTGER1 CCL4
2386 PTPRC CCL4
2387 CCL4 ZAP70
2388 CCR5 CCR3
2389 CD247 CCR3
2390 CD3D CCR3
2391 CD3E CCR3
2392 CD3G CCR3
2393 CD4 CCR3
2394 CCR3 CXCL12
2395 CCR3 CXCR4
2396 EDN1 CCR3
2397 CCR3 EDNRB
2398 F2 CCR3
2399 CCR3 FPR1
2400 HLA-DRA CCR3
2401 HLA-DRB1 CCR3
2402 LCK CCR3
2403 CCR3 P2RY2
2404 PRKAR2B CCR3
2405 PTGER1 CCR3
2406 PTPRC CCR3
2407 CCR3 ZAP70
2408 CCR5 CD247
2409 CCR5 CD3D
2410 CCR5 CD3E
2411 CCR5 CD3G
2412 CCR5 CD4
2413 CCR5 EDN1
2414 CCR5 EDNRB
2415 F2 CCR5
2416 CCR5 FPR1
2417 CCR5 HLA-DRA
2418 CCR5 HLA-DRB1
2419 CCR5 LCK
2420 CCR5 P2RY2
2421 CCR5 PRKAR2B
2422 PTGER1 CCR5
2423 CCR5 PTPRC
2424 CCR5 ZAP70
2425 CD247 CXCL12
2426 CD247 CXCR4
2427 EDN1 CD247
2428 CD247 EDNRB
2429 F2 CD247
2430 CD247 FPR1
2431 CD247 P2RY2
2432 PTGER1 CD247
2433 CD3D CXCL12
2434 CD3D CXCR4
2435 EDN1 CD3D
2436 CD3D EDNRB
2437 F2 CD3D
2438 CD3D FPR1
2439 CD3D P2RY2
2440 PRKAR2B CD3D
2441 PTGER1 CD3D
2442 CD3E CXCL12
2443 CD3E CXCR4
2444 EDN1 CD3E
2445 CD3E EDNRB
2446 F2 CD3E
2447 CD3E FPR1
2448 CD3E P2RY2
2449 PRKAR2B CD3E
2450 PTGER1 CD3E
2451 CD3G CXCL12
2452 CD3G CXCR4
2453 EDN1 CD3G
2454 CD3G EDNRB
2455 F2 CD3G
2456 CD3G FPR1
2457 CD3G P2RY2
2458 PRKAR2B CD3G
2459 PTGER1 CD3G
2460 CD4 CXCL12
2461 CD4 CXCR4
2462 EDN1 CD4
2463 CD4 EDNRB
2464 F2 CD4
2465 CD4 FPR1
2466 CD4 P2RY2
2467 PRKAR2B CD4
2468 PTGER1 CD4
2469 EDNRB CXCL12
2470 FPR1 CXCL12
2471 HLA-DRA CXCL12
2472 HLA-DRB1 CXCL12
2473 LCK CXCL12
2474 CXCL12 P2RY2
2475 PTGER1 CXCL12
2476 PTPRC CXCL12
2477 CXCL12 ZAP70
2478 EDN1 CXCR4
2479 EDNRB CXCR4
2480 F2 CXCR4
2481 FPR1 CXCR4
2482 HLA-DRA CXCR4
2483 HLA-DRB1 CXCR4
2484 LCK CXCR4
2485 CXCR4 P2RY2
2486 PRKAR2B CXCR4
2487 PTGER1 CXCR4
2488 PTPRC CXCR4
2489 CXCR4 ZAP70
2490 EDN1 FPR1
2491 EDN1 HLA-DRA
2492 EDN1 HLA-DRB1
2493 EDN1 LCK
2494 EDN1 P2RY2
2495 PTGER1 EDN1
2496 EDN1 PTPRC
2497 EDN1 ZAP70
2498 F2 EDNRB
2499 FPR1 EDNRB
2500 HLA-DRA EDNRB
2501 HLA-DRB1 EDNRB
2502 LCK EDNRB
2503 EDNRB P2RY2
2504 PRKAR2B EDNRB
2505 PTGER1 EDNRB
2506 PTPRC EDNRB
2507 EDNRB ZAP70
2508 F2 FPR1
2509 F2 HLA-DRA
2510 F2 HLA-DRB1
2511 F2 LCK
2512 F2 P2RY2
2513 PTGER1 F2
2514 F2 PTPRC
2515 F2 ZAP70
2516 HLA-DRA FPR1
2517 HLA-DRB1 FPR1
2518 LCK FPR1
2519 FPR1 P2RY2
2520 PRKAR2B FPR1
2521 PTGER1 FPR1
2522 PTPRC FPR1
2523 FPR1 ZAP70
2524 HLA-DRA P2RY2
2525 PRKAR2B HLA-DRA
2526 PTGER1 HLA-DRA
2527 HLA-DRB1 P2RY2
2528 PRKAR2B HLA-DRB1
2529 PTGER1 HLA-DRB1
2530 LCK P2RY2
2531 LCK PRKAR2B
2532 PTGER1 LCK
2533 PRKAR2B P2RY2
2534 PTGER1 P2RY2
2535 PTPRC P2RY2
2536 P2RY2 ZAP70
2537 PRKAR2B PTPRC
2538 PRKAR2B ZAP70
2539 PTGER1 PTPRC
2540 PTGER1 ZAP70
2541 ADCY1 ACSM1
2542 ADRA1B ACSM1
2543 ADRB2 ACSM1
2544 AGT ACSM1
2545 CCL4 ACSM1
2546 CCR3 ACSM1
2547 CCR5 ACSM1
2548 CXCL12 ACSM1
2549 CXCR4 ACSM1
2550 EDN1 ACSM1
2551 EDNRB ACSM1
2552 F2 ACSM1
2553 FPR1 ACSM1
2554 ACSM1 MLXIPL
2555 P2RY2 ACSM1
2556 PRKAR2B ACSM1
2557 PTGER1 ACSM1
2558 ADCY1 MLXIPL
2559 ADRA1B MLXIPL
2560 ADRB2 MLXIPL
2561 AGT MLXIPL
2562 CCL4 MLXIPL
2563 CCR3 MLXIPL
2564 CCR5 MLXIPL
2565 CXCL12 MLXIPL
2566 CXCR4 MLXIPL
2567 EDN1 MLXIPL
2568 EDNRB MLXIPL
2569 F2 MLXIPL
2570 FPR1 MLXIPL
2571 P2RY2 MLXIPL
2572 PRKAR2B MLXIPL
2573 PTGER1 MLXIPL
2574 DNM1 ADRA1B
2575 DNM1 ADRB2
2576 AGT DNM1
2577 CCL4 DNM1
2578 CCR3 DNM1
2579 CCR5 DNM1
2580 CXCL12 DNM1
2581 CXCR4 DNM1
2582 EDN1 DNM1
2583 EDNRB DNM1
2584 F2 DNM1
2585 FPR1 DNM1
2586 DNM1 P2RY2
2587 PTGER1 DNM1
2588 ADRA1B FGR
2589 ADRA1B HCK
2590 ADRB2 FGR
2591 ADRB2 HCK
2592 AGT FGR
2593 AGT HCK
2594 CCL4 FGR
2595 CCL4 HCK
2596 CCR3 FGR
2597 CCR3 HCK
2598 CCR5 FGR
2599 CCR5 HCK
2600 CXCL12 FGR
2601 CXCL12 HCK
2602 CXCR4 FGR
2603 CXCR4 HCK
2604 DNM1 FGR
2605 DNM1 HCK
2606 EDN1 FGR
2607 EDN1 HCK
2608 EDNRB FGR
2609 EDNRB HCK
2610 F2 FGR
2611 F2 HCK
2612 FPR1 FGR
2613 FGR HCK
2614 P2RY2 FGR
2615 PTGER1 FGR
2616 FPR1 HCK
2617 P2RY2 HCK
2618 PTGER1 HCK
2619 ADCY1 BDKRB2
2620 ADCY1 CAV1
2621 ADCY1 GUCY1A3
2622 HSP90AA1 ADCY1
2623 ADCY1 KCNQ2
2624 ADCY1 KCNQ3
2625 ADCY1 KCNQ5
2626 KNG1 ADCY1
2627 NOS3 ADCY1
2628 ADCY1 PRKG2
2629 ADCY1 TRPC4
2630 ADCY1 TRPC5
2631 ADCY1 TRPV4
2632 BDKRB2 ADRA1B
2633 CAMK2B ADRA1B
2634 CAV1 ADRA1B
2635 GUCY1A3 ADRA1B
2636 HSP90AA1 ADRA1B
2637 ADRA1B KCNQ2
2638 ADRA1B KCNQ3
2639 ADRA1B KCNQ5
2640 KNG1 ADRA1B
2641 NOS3 ADRA1B
2642 PRKG2 ADRA1B
2643 ADRA1B TRPC4
2644 ADRA1B TRPC5
2645 ADRA1B TRPV4
2646 BDKRB2 ADRB2
2647 CAMK2B ADRB2
2648 CAV1 ADRB2
2649 GUCY1A3 ADRB2
2650 HSP90AA1 ADRB2
2651 ADRB2 KCNQ2
2652 ADRB2 KCNQ3
2653 ADRB2 KCNQ5
2654 KNG1 ADRB2
2655 NOS3 ADRB2
2656 PRKG2 ADRB2
2657 ADRB2 TRPC4
2658 ADRB2 TRPC5
2659 ADRB2 TRPV4
2660 AGT BDKRB2
2661 AGT CAV1
2662 AGT GUCY1A3
2663 HSP90AA1 AGT
2664 AGT KCNQ2
2665 AGT KCNQ3
2666 AGT KCNQ5
2667 KNG1 AGT
2668 NOS3 AGT
2669 AGT PRKG2
2670 AGT TRPC4
2671 AGT TRPC5
2672 AGT TRPV4
2673 CCL4 BDKRB2
2674 CCR3 BDKRB2
2675 CCR5 BDKRB2
2676 CXCL12 BDKRB2
2677 CXCR4 BDKRB2
2678 EDN1 BDKRB2
2679 EDNRB BDKRB2
2680 F2 BDKRB2
2681 FPR1 BDKRB2
2682 BDKRB2 KCNQ2
2683 BDKRB2 KCNQ3
2684 BDKRB2 KCNQ5
2685 BDKRB2 P2RY2
2686 PTGER1 BDKRB2
2687 BDKRB2 TRPC4
2688 BDKRB2 TRPC5
2689 BDKRB2 TRPV4
2690 CAMK2B CCL4
2691 CAMK2B CCR3
2692 CCR5 CAMK2B
2693 CAMK2B CXCL12
2694 CAMK2B CXCR4
2695 CAMK2B EDNRB
2696 F2 CAMK2B
2697 CAMK2B KCNQ2
2698 CAMK2B KCNQ3
2699 CAMK2B KCNQ5
2700 CAMK2B P2RY2
2701 PTGER1 CAMK2B
2702 CAMK2B TRPC4
2703 CAMK2B TRPC5
2704 CAMK2B TRPV4
2705 CCL4 CAV1
2706 CCR3 CAV1
2707 CCR5 CAV1
2708 CXCL12 CAV1
2709 CXCR4 CAV1
2710 EDN1 CAV1
2711 EDNRB CAV1
2712 F2 CAV1
2713 FPR1 CAV1
2714 CAV1 KCNQ2
2715 CAV1 KCNQ3
2716 CAV1 KCNQ5
2717 CAV1 P2RY2
2718 PTGER1 CAV1
2719 CAV1 TRPC4
2720 CAV1 TRPC5
2721 CAV1 TRPV4
2722 CCL4 GUCY1A3
2723 HSP90AA1 CCL4
2724 CCL4 KCNQ2
2725 CCL4 KCNQ3
2726 CCL4 KCNQ5
2727 KNG1 CCL4
2728 NOS3 CCL4
2729 CCL4 PRKG2
2730 CCL4 TRPC4
2731 CCL4 TRPC5
2732 CCL4 TRPV4
2733 CCR3 GUCY1A3
2734 HSP90AA1 CCR3
2735 CCR3 KCNQ2
2736 CCR3 KCNQ3
2737 CCR3 KCNQ5
2738 KNG1 CCR3
2739 NOS3 CCR3
2740 CCR3 PRKG2
2741 CCR3 TRPC4
2742 CCR3 TRPC5
2743 CCR3 TRPV4
2744 CCR5 GUCY1A3
2745 CCR5 HSP90AA1
2746 CCR5 KCNQ2
2747 CCR5 KCNQ3
2748 CCR5 KCNQ5
2749 KNG1 CCR5
2750 CCR5 NOS3
2751 CCR5 PRKG2
2752 CCR5 TRPC4
2753 CCR5 TRPC5
2754 CCR5 TRPV4
2755 CXCL12 GUCY1A3
2756 HSP90AA1 CXCL12
2757 CXCL12 KCNQ2
2758 CXCL12 KCNQ3
2759 CXCL12 KCNQ5
2760 KNG1 CXCL12
2761 NOS3 CXCL12
2762 CXCL12 PRKG2
2763 CXCL12 TRPC4
2764 CXCL12 TRPC5
2765 CXCL12 TRPV4
2766 CXCR4 GUCY1A3
2767 HSP90AA1 CXCR4
2768 CXCR4 KCNQ2
2769 CXCR4 KCNQ3
2770 CXCR4 KCNQ5
2771 KNG1 CXCR4
2772 NOS3 CXCR4
2773 CXCR4 PRKG2
2774 CXCR4 TRPC4
2775 CXCR4 TRPC5
2776 CXCR4 TRPV4
2777 EDN1 GUCY1A3
2778 EDN1 KCNQ2
2779 EDN1 KCNQ3
2780 EDN1 KCNQ5
2781 KNG1 EDN1
2782 EDN1 PRKG2
2783 EDN1 TRPC4
2784 EDN1 TRPC5
2785 EDN1 TRPV4
2786 EDNRB GUCY1A3
2787 HSP90AA1 EDNRB
2788 EDNRB KCNQ2
2789 EDNRB KCNQ3
2790 EDNRB KCNQ5
2791 KNG1 EDNRB
2792 NOS3 EDNRB
2793 EDNRB PRKG2
2794 EDNRB TRPC4
2795 EDNRB TRPC5
2796 EDNRB TRPV4
2797 F2 GUCY1A3
2798 F2 HSP90AA1
2799 F2 KCNQ2
2800 F2 KCNQ3
2801 F2 KCNQ5
2802 F2 NOS3
2803 F2 PRKG2
2804 F2 TRPC4
2805 F2 TRPC5
2806 F2 TRPV4
2807 FPR1 GUCY1A3
2808 HSP90AA1 FPR1
2809 FPR1 KCNQ2
2810 FPR1 KCNQ3
2811 FPR1 KCNQ5
2812 KNG1 FPR1
2813 NOS3 FPR1
2814 FPR1 PRKG2
2815 FPR1 TRPC4
2816 FPR1 TRPC5
2817 FPR1 TRPV4
2818 GUCY1A3 KCNQ2
2819 GUCY1A3 KCNQ3
2820 GUCY1A3 KCNQ5
2821 GUCY1A3 P2RY2
2822 PTGER1 GUCY1A3
2823 GUCY1A3 TRPC4
2824 GUCY1A3 TRPC5
2825 GUCY1A3 TRPV4
2826 HSP90AA1 KCNQ2
2827 HSP90AA1 KCNQ3
2828 HSP90AA1 KCNQ5
2829 HSP90AA1 P2RY2
2830 PTGER1 HSP90AA1
2831 HSP90AA1 TRPC4
2832 HSP90AA1 TRPC5
2833 HSP90AA1 TRPV4
2834 KCNQ2 KCNQ3
2835 KCNQ2 KCNQ5
2836 KNG1 KCNQ2
2837 NOS3 KCNQ2
2838 P2RY2 KCNQ2
2839 PRKG2 KCNQ2
2840 PTGER1 KCNQ2
2841 KCNQ2 TRPC4
2842 KCNQ2 TRPC5
2843 KCNQ2 TRPV4
2844 KCNQ3 KCNQ5
2845 KNG1 KCNQ3
2846 NOS3 KCNQ3
2847 P2RY2 KCNQ3
2848 PRKG2 KCNQ3
2849 PTGER1 KCNQ3
2850 KCNQ3 TRPC4
2851 KCNQ3 TRPC5
2852 KCNQ3 TRPV4
2853 KNG1 KCNQ5
2854 NOS3 KCNQ5
2855 P2RY2 KCNQ5
2856 PRKG2 KCNQ5
2857 PTGER1 KCNQ5
2858 KCNQ5 TRPC4
2859 KCNQ5 TRPC5
2860 KCNQ5 TRPV4
2861 KNG1 P2RY2
2862 PTGER1 KNG1
2863 KNG1 TRPC4
2864 KNG1 TRPC5
2865 KNG1 TRPV4
2866 NOS3 P2RY2
2867 PTGER1 NOS3
2868 NOS3 TRPC4
2869 NOS3 TRPC5
2870 NOS3 TRPV4
2871 PRKG2 P2RY2
2872 P2RY2 TRPC4
2873 P2RY2 TRPC5
2874 P2RY2 TRPV4
2875 PTGER1 PRKG2
2876 PRKG2 TRPC4
2877 PRKG2 TRPC5
2878 PRKG2 TRPV4
2879 PTGER1 TRPC4
2880 PTGER1 TRPC5
2881 PTGER1 TRPV4
2882 TRPC4 TRPC5
2883 TRPC4 TRPV4
2884 TRPC5 TRPV4
2885 ADRB2 CORIN
2886 NPPA ADRB2
2887 PIK3R1 ADRB2
2888 AGT CORIN
2889 NPPA AGT
2890 BDKRB2 CORIN
2891 NPPA BDKRB2
2892 CAMK2B CORIN
2893 CAV1 CORIN
2894 NPPA CAV1
2895 CCL4 CORIN
2896 NPPA CCL4
2897 PIK3R1 CCL4
2898 CXCL12 CORIN
2899 EDN1 CORIN
2900 F2 CORIN
2901 HSP90AA1 CORIN
2902 KNG1 CORIN
2903 NOS3 CORIN
2904 NPPA CORIN
2905 PIK3R1 CORIN
2906 NPPA CXCL12
2907 F2 NPPA
2908 F2 PIK3R1
2909 NPPA HSP90AA1
2910 KNG1 NPPA
2911 NPPA NOS3
2912 PLCB1 AGT
2913 AGT PPP1R14A
2914 PLCB1 CCL4
2915 CCL4 PPP1R14A
2916 PLCB1 CXCL12
2917 CXCL12 PPP1R14A
2918 PLCB1 EDN1
2919 EDN1 PPP1R14A
2920 F2 PPP1R14A
2921 PLCB1 PPP1R14A
2922 CAMK2B PPP1R14A
2923 MYL2 PPP1R14A
2924 ADCY1 CYTH4
2925 F2R ADCY1
2926 ADCY1 F2RL3
2927 F2 CYTH4
2928 F2R CYTH4
2929 F2RL3 CYTH4
2930 PIK3R1 CYTH4
2931 PLCB1 CYTH4
2932 F2R PIK3R1
2933 PIK3R1 F2RL3
2934 NCF2 CYTH4
2935 MYL2 NCF2
2936 CDK5R1 CADM1
2937 MYL2 CADM1
2938 NCF2 CADM1
2939 PDGFRA CADM1
2940 PIK3R1 CADM1
2941 MYL2 CDK5R1
2942 NCF2 CDK5R1
2943 PDGFRA CDK5R1
2944 PIK3R1 CDK5R1
2945 MYL2 PDGFRA
2946 NCF2 PDGFRA
2947 GFAP HSPA5
2948 GFAP LAMA1
2949 GFAP LAMA2
2950 GFAP LAMA3
2951 GFAP LAMB3
2952 GFAP LAMC2
2953 GFAP LAMC3
2954 HSPA5 LAMA1
2955 HSPA5 LAMA2
2956 HSPA5 LAMA3
2957 HSPA5 LAMB3
2958 HSPA5 LAMC2
2959 HSPA5 LAMC3
2960 LAMA1 LAMA2
2961 LAMA1 LAMA3
2962 LAMA1 LAMB3
2963 LAMA1 LAMC2
2964 LAMA1 LAMC3
2965 LAMA2 LAMA3
2966 LAMA2 LAMB3
2967 LAMA2 LAMC2
2968 LAMA2 LAMC3
2969 LAMA3 LAMB3
2970 LAMA3 LAMC2
2971 LAMA3 LAMC3
2972 LAMB3 LAMC2
2973 LAMB3 LAMC3
2974 LAMC2 LAMC3
2975 ACTA1 CHRNA1
2976 JUN ACTA1
2977 ACTA1 LAMA1
2978 ACTA1 LAMA2
2979 ACTA1 LAMA3
2980 ACTA1 LAMB3
2981 ACTA1 LAMC2
2982 ACTA1 LAMC3
2983 ACTA1 NRG1
2984 ACTA1 NRG2
2985 ACTA1 PAK3
2986 ACTA1 PAK6
2987 ACTA1 RAPSN
2988 JUN CHRNA1
2989 CHRNA1 LAMA1
2990 CHRNA1 LAMA2
2991 CHRNA1 LAMA3
2992 CHRNA1 LAMB3
2993 CHRNA1 LAMC2
2994 CHRNA1 LAMC3
2995 CHRNA1 NRG1
2996 CHRNA1 NRG2
2997 CHRNA1 PAK3
2998 CHRNA1 PAK6
2999 RAPSN CHRNA1
3000 JUN LAMA1
3001 JUN LAMA2
3002 JUN LAMA3
3003 JUN LAMB3
3004 JUN LAMC2
3005 JUN LAMC3
3006 JUN NRG1
3007 JUN NRG2
3008 JUN PAK3
3009 JUN PAK6
3010 JUN RAPSN
3011 LAMA1 NRG1
3012 LAMA1 NRG2
3013 LAMA1 PAK3
3014 LAMA1 PAK6
3015 RAPSN LAMA1
3016 LAMA2 NRG1
3017 LAMA2 NRG2
3018 LAMA2 PAK3
3019 LAMA2 PAK6
3020 RAPSN LAMA2
3021 LAMA3 NRG1
3022 LAMA3 NRG2
3023 LAMA3 PAK3
3024 LAMA3 PAK6
3025 RAPSN LAMA3
3026 LAMB3 NRG1
3027 LAMB3 NRG2
3028 LAMB3 PAK3
3029 LAMB3 PAK6
3030 RAPSN LAMB3
3031 LAMC2 NRG1
3032 LAMC2 NRG2
3033 LAMC2 PAK3
3034 LAMC2 PAK6
3035 RAPSN LAMC2
3036 LAMC3 NRG1
3037 LAMC3 NRG2
3038 LAMC3 PAK3
3039 LAMC3 PAK6
3040 RAPSN LAMC3
3041 NRG1 NRG2
3042 NRG1 PAK3
3043 NRG1 PAK6
3044 RAPSN NRG1
3045 NRG2 PAK3
3046 NRG2 PAK6
3047 RAPSN NRG2
3048 PAK3 PAK6
3049 RAPSN PAK3
3050 RAPSN PAK6
3051 ERBB3 NRG1
3052 ERBB3 NRG2
3053 ERBB4 NRG2
3054 FOSB GRIA2
3055 FOSB JUND
3056 PPP1R1B FOSB
3057 GRIA2 JUND
3058 PPP1R1B GRIA2
3059 PPP1R1B JUND
3060 CDK5R1 DCX
3061 CDK5R1 DNAH3
3062 CDK5R1 DNAH5
3063 CDK5R1 DNAH6
3064 CDK5R1 LRP8
3065 CDK5R1 RELN
3066 DCX DNAH3
3067 DCX DNAH5
3068 DCX DNAH6
3069 DCX LRP8
3070 DCX RELN
3071 DNAH3 DNAH5
3072 DNAH3 DNAH6
3073 DNAH3 LRP8
3074 DNAH3 RELN
3075 DNAH5 DNAH6
3076 DNAH5 LRP8
3077 DNAH5 RELN
3078 DNAH6 LRP8
3079 DNAH6 RELN
3080 LRP8 RELN
3081 CD14 DKK1
3082 CD14 DKK2
3083 CD14 EHHADH
3084 CD14 FRAT1
3085 CD14 GJA1
3086 CD14 KREMEN2
3087 CD14 LEF1
3088 CD14 NKD1
3089 CD14 NKD2
3090 PIK3R1 CD14
3091 CD14 WIF1
