"","lambda","type","precision","recall"
"417",0.528571428571429,"multi7",0.058382729020875,0.00432477678571429
"418",0.542857142857143,"multi7",0.058411716703174,0.00399436090225564
"419",0.557142857142857,"multi7",0.0578169014084507,0.00361695253759399
"420",0.571428571428571,"multi7",0.057566811684276,0.00326450892857143
"421",0.585714285714286,"multi7",0.0574841681059298,0.00293262453007519
"422",0.6,"multi7",0.0574471518476682,0.00261395676691729
"423",0.614285714285714,"multi7",0.0567167428695841,0.0022952890037594
"424",0.628571428571429,"multi7",0.0575095643588794,0.00205298402255639
"425",0.642857142857143,"multi7",0.0570534087192187,0.00179305686090226
"426",0.657142857142857,"multi7",0.0571519965879405,0.00157424812030075
"427",0.671428571428571,"multi7",0.0567500454242626,0.00137599859022556
"428",0.685714285714286,"multi7",0.058061821219716,0.00122474154135338
"429",0.7,"multi7",0.0573770491803279,0.00105879934210526
"430",0.714285714285714,"multi7",0.0589313536797727,0.000944255169172932
"431",0.728571428571429,"multi7",0.0589111016588686,0.000813557330827068
"432",0.742857142857143,"multi7",0.0581872435658336,0.000687265037593985
"433",0.757142857142857,"multi7",0.0590236686390533,0.0005859375
"434",0.771428571428571,"multi7",0.0632122507122507,0.000521322838345865
"435",0.785714285714286,"multi7",0.0617525549032398,0.000417058270676692
"436",0.8,"multi7",0.0652939582768897,0.00035391212406015
"437",0.814285714285714,"multi7",0.0702721322769549,0.000299577067669173
"438",0.828571428571429,"multi7",0.0731153496821072,0.000236430921052632
"439",0.842857142857143,"multi7",0.0757293606455618,0.000179158834586466
"440",0.857142857142857,"multi7",0.0768543342269884,0.000126292293233083
"441",0.871428571428571,"multi7",0.0919540229885057,9.3984962406015e-05
"442",0.885714285714286,"multi7",0.0949367088607595,6.60831766917293e-05
"443",0.9,"multi7",0.114478114478114,4.99295112781955e-05
"444",0.914285714285714,"multi7",0.108108108108108,2.93703007518797e-05
"445",0.928571428571429,"multi7",0.0909090909090909,1.61536654135338e-05
"446",0.942857142857143,"multi7",0.0714285714285714,8.81109022556391e-06
"447",0.957142857142857,"multi7",0.0666666666666667,5.87406015037594e-06
"448",0.971428571428571,"multi7",0,0
"449",0.985714285714286,"multi7",NA,0
"450",1,"multi7",NA,0
"451",0.3,"uncorrected",0.05659596581723,0.00863633693609023
"452",0.314285714285714,"uncorrected",0.0569189828503844,0.00848067434210526
"453",0.328571428571429,"uncorrected",0.0571621458224175,0.00833088580827068
"454",0.342857142857143,"uncorrected",0.0572852831821038,0.00816788063909774
"455",0.357142857142857,"uncorrected",0.0574269928966062,0.00801368656015038
"456",0.371428571428571,"uncorrected",0.0576523191294511,0.00785802396616541
"457",0.385714285714286,"uncorrected",0.0578204603976262,0.00768327067669173
"458",0.4,"uncorrected",0.0577320055350135,0.00747474154135338
"459",0.414285714285714,"uncorrected",0.0576136482817289,0.00726033834586466
"460",0.428571428571429,"uncorrected",0.0581013647568088,0.00709586466165414
"461",0.442857142857143,"uncorrected",0.0585802207659532,0.00690495770676692
"462",0.457142857142857,"uncorrected",0.0587929915639195,0.00665237312030075
"463",0.471428571428571,"uncorrected",0.0591430622722532,0.00641153665413534
"464",0.485714285714286,"uncorrected",0.0593282841176637,0.00614279840225564
"465",0.5,"uncorrected",0.0598194805582952,0.00587846569548872
"466",0.514285714285714,"uncorrected",0.0600332725976392,0.00556420347744361
"467",0.528571428571429,"uncorrected",0.0600874368793846,0.00520735432330827
"468",0.542857142857143,"uncorrected",0.0606613288588156,0.00488428101503759
"469",0.557142857142857,"uncorrected",0.0608957232480358,0.00451862077067669
"470",0.571428571428571,"uncorrected",0.0611444543149958,0.00414414943609023
"471",0.585714285714286,"uncorrected",0.0610964807277951,0.00374765037593985
"472",0.6,"uncorrected",0.0599621908033123,0.00330709586466165
"473",0.614285714285714,"uncorrected",0.0605862027880376,0.00298695958646617
"474",0.628571428571429,"uncorrected",0.0606416144279441,0.00265654370300752
"475",0.642857142857143,"uncorrected",0.0602698993595608,0.00232172227443609
"476",0.657142857142857,"uncorrected",0.0603362147604361,0.00203976738721805
"477",0.671428571428571,"uncorrected",0.0604406609914872,0.00177249765037594
"478",0.685714285714286,"uncorrected",0.0604350860865519,0.00152578712406015
"479",0.7,"uncorrected",0.0596445836454007,0.00128641917293233
"480",0.714285714285714,"uncorrected",0.0599516518936342,0.00109257518796992
"481",0.728571428571429,"uncorrected",0.0598249027237354,0.000903136748120301
"482",0.742857142857143,"uncorrected",0.0582296313688659,0.000728383458646617
"483",0.757142857142857,"uncorrected",0.0618034447821682,0.000627055921052632
"484",0.771428571428571,"uncorrected",0.0630597696947542,0.000506637687969925
"485",0.785714285714286,"uncorrected",0.0609411764705882,0.000380345394736842
"486",0.8,"uncorrected",0.0643844221105528,0.000301045582706767
"487",0.814285714285714,"uncorrected",0.072632944228275,0.000246710526315789
"488",0.828571428571429,"uncorrected",0.0713849908480781,0.000171816259398496
"489",0.842857142857143,"uncorrected",0.0720145852324521,0.000116012687969925
"490",0.857142857142857,"uncorrected",0.0760401721664275,7.78312969924812e-05
"491",0.871428571428571,"uncorrected",0.081447963800905,5.28665413533835e-05
"492",0.885714285714286,"uncorrected",0.0865051903114187,3.67128759398496e-05
"493",0.9,"uncorrected",0.0974358974358974,2.79017857142857e-05
"494",0.914285714285714,"uncorrected",0.0857142857142857,1.76221804511278e-05
"495",0.928571428571429,"uncorrected",0.09,1.32166353383459e-05
"496",0.942857142857143,"uncorrected",0.0779220779220779,8.81109022556391e-06
"497",0.957142857142857,"uncorrected",0.0769230769230769,5.87406015037594e-06
"498",0.971428571428571,"uncorrected",0,0
"499",0.985714285714286,"uncorrected",NA,0
"500",1,"uncorrected",NA,0
