"","lambda","type","precision","recall"
"413",0.471428571428571,"multicorr",0.0565224653415734,0.00248472744360902
"414",0.485714285714286,"multicorr",0.0567296996662959,0.0022468280075188
"415",0.5,"multicorr",0.0560701290109163,0.00199130639097744
"416",0.514285714285714,"multicorr",0.0564336184455188,0.0017827772556391
"417",0.528571428571429,"multicorr",0.057563025210084,0.00160949248120301
"418",0.542857142857143,"multicorr",0.0574362648516329,0.00141271146616541
"419",0.557142857142857,"multicorr",0.0588356588081655,0.00125704887218045
"420",0.571428571428571,"multicorr",0.0587395957193817,0.00108816964285714
"421",0.585714285714286,"multicorr",0.0612263715998156,0.000975093984962406
"422",0.6,"multicorr",0.0633582008865823,0.000860549812030075
"423",0.614285714285714,"multicorr",0.0649768399382398,0.000741600093984962
"424",0.628571428571429,"multicorr",0.065581253804017,0.000632929981203007
"425",0.642857142857143,"multicorr",0.0675994911866255,0.000546287593984962
"426",0.657142857142857,"multicorr",0.0694904037061549,0.000462582236842105
"427",0.671428571428571,"multicorr",0.0704822469528352,0.000390625
"428",0.685714285714286,"multicorr",0.0732635585156993,0.000339226973684211
"429",0.7,"multicorr",0.0749613601236476,0.000284891917293233
"430",0.714285714285714,"multicorr",0.0776426566884939,0.000243773496240602
"431",0.728571428571429,"multicorr",0.08203125,0.000215871710526316
"432",0.742857142857143,"multicorr",0.0846310088016249,0.000183564379699248
"433",0.757142857142857,"multicorr",0.0931726907630522,0.000170347744360902
"434",0.771428571428571,"multicorr",0.105313092979127,0.000163005169172932
"435",0.785714285714286,"multicorr",0.109742441209406,0.000143914473684211
"436",0.8,"multicorr",0.1133069828722,0.000126292293233083
"437",0.814285714285714,"multicorr",0.116843702579666,0.000113075657894737
"438",0.828571428571429,"multicorr",0.116197183098592,9.6921992481203e-05
"439",0.842857142857143,"multicorr",0.109278350515464,7.78312969924812e-05
"440",0.857142857142857,"multicorr",0.109725685785536,6.46146616541353e-05
"441",0.871428571428571,"multicorr",0.11890243902439,5.72720864661654e-05
"442",0.885714285714286,"multicorr",0.121323529411765,4.84609962406015e-05
"443",0.9,"multicorr",0.126126126126126,4.11184210526316e-05
"444",0.914285714285714,"multicorr",0.138728323699422,3.52443609022556e-05
"445",0.928571428571429,"multicorr",0.138211382113821,2.49647556390977e-05
"446",0.942857142857143,"multicorr",0.115384615384615,1.32166353383459e-05
"447",0.957142857142857,"multicorr",0.0731707317073171,4.40554511278196e-06
"448",0.971428571428571,"multicorr",0.0833333333333333,1.46851503759399e-06
"449",0.985714285714286,"multicorr",NA,0
"450",1,"multicorr",NA,0
"451",0.3,"uncorrected",0.0559980217810153,0.00798137922932331
"452",0.314285714285714,"uncorrected",0.0559358311435111,0.00775229088345865
"453",0.328571428571429,"uncorrected",0.055718954248366,0.00751145441729323
"454",0.342857142857143,"uncorrected",0.0556172777160556,0.00727796052631579
"455",0.357142857142857,"uncorrected",0.0555941706633303,0.00704740366541353
"456",0.371428571428571,"uncorrected",0.0551193373212338,0.00675223214285714
"457",0.385714285714286,"uncorrected",0.0551049855707036,0.00650552161654135
"458",0.4,"uncorrected",0.0551708068503968,0.00625881109022556
"459",0.414285714285714,"uncorrected",0.0553259313288489,0.00601503759398496
"460",0.428571428571429,"uncorrected",0.0557733958070863,0.0057859492481203
"461",0.442857142857143,"uncorrected",0.0561332735694009,0.0055172109962406
"462",0.457142857142857,"uncorrected",0.0560753581888704,0.00520148026315789
"463",0.471428571428571,"uncorrected",0.0559321462295967,0.00487106437969925
"464",0.485714285714286,"uncorrected",0.0555093028306668,0.00450393562030075
"465",0.5,"uncorrected",0.0556545579163811,0.00417351973684211
"466",0.514285714285714,"uncorrected",0.055207026348808,0.00381226503759398
"467",0.528571428571429,"uncorrected",0.0557873878074368,0.00351415648496241
"468",0.542857142857143,"uncorrected",0.056295228039453,0.00321017387218045
"469",0.557142857142857,"uncorrected",0.056737793434008,0.00288563204887218
"470",0.571428571428571,"uncorrected",0.0560705257016918,0.00254053101503759
"471",0.585714285714286,"uncorrected",0.056760838336587,0.00226298167293233
"472",0.6,"uncorrected",0.057125830069811,0.00197074718045113
"473",0.614285714285714,"uncorrected",0.0579724605867092,0.00170641447368421
"474",0.628571428571429,"uncorrected",0.0583846518237802,0.00144795582706767
"475",0.642857142857143,"uncorrected",0.0604147233981488,0.00123648966165414
"476",0.657142857142857,"uncorrected",0.0611615404952851,0.00101914943609023
"477",0.671428571428571,"uncorrected",0.0628185242632395,0.000832648026315789
"478",0.685714285714286,"uncorrected",0.0637427725285573,0.000663768796992481
"479",0.7,"uncorrected",0.0662373505059798,0.000528665413533835
"480",0.714285714285714,"uncorrected",0.0662171923910426,0.000403841635338346
"481",0.728571428571429,"uncorrected",0.0677644078530716,0.000314262218045113
"482",0.742857142857143,"uncorrected",0.070856178827499,0.000246710526315789
"483",0.757142857142857,"uncorrected",0.0719505340078696,0.00018796992481203
"484",0.771428571428571,"uncorrected",0.0797317436661699,0.000157131109022556
"485",0.785714285714286,"uncorrected",0.0838383838383838,0.000121886748120301
"486",0.8,"uncorrected",0.0851063829787234,8.81109022556391e-05
"487",0.814285714285714,"uncorrected",0.0710172744721689,5.43350563909774e-05
"488",0.828571428571429,"uncorrected",0.0693069306930693,4.11184210526316e-05
"489",0.842857142857143,"uncorrected",0.0588235294117647,2.64332706766917e-05
"490",0.857142857142857,"uncorrected",0.0522088353413655,1.90906954887218e-05
"491",0.871428571428571,"uncorrected",0.0555555555555556,1.61536654135338e-05
"492",0.885714285714286,"uncorrected",0.0466666666666667,1.02796052631579e-05
"493",0.9,"uncorrected",0.0462962962962963,7.34257518796992e-06
"494",0.914285714285714,"uncorrected",0.0405405405405405,4.40554511278196e-06
"495",0.928571428571429,"uncorrected",0.05,4.40554511278196e-06
"496",0.942857142857143,"uncorrected",0.0444444444444444,2.93703007518797e-06
"497",0.957142857142857,"uncorrected",0.0689655172413793,2.93703007518797e-06
"498",0.971428571428571,"uncorrected",0.0833333333333333,1.46851503759399e-06
"499",0.985714285714286,"uncorrected",NA,0
"500",1,"uncorrected",NA,0
