"","lambda","type","precision","recall"
"417",0.528571428571429,"multi7",0.0602322902668458,0.0036859727443609
"418",0.542857142857143,"multi7",0.0605608273803177,0.00333646616541353
"419",0.557142857142857,"multi7",0.0617177255930385,0.00304129464285714
"420",0.571428571428571,"multi7",0.062626603646185,0.00272409539473684
"421",0.585714285714286,"multi7",0.0625967791886033,0.00237458881578947
"422",0.6,"multi7",0.0641502667324158,0.00210144501879699
"423",0.614285714285714,"multi7",0.064583880283539,0.0018062734962406
"424",0.628571428571429,"multi7",0.0655123718302941,0.00156690554511278
"425",0.642857142857143,"multi7",0.0669629845526086,0.00134956531954887
"426",0.657142857142857,"multi7",0.0677228412256267,0.00114250469924812
"427",0.671428571428571,"multi7",0.0701662658161665,0.000985373590225564
"428",0.685714285714286,"multi7",0.0726791787378763,0.000847333176691729
"429",0.7,"multi7",0.0727940051995718,0.000699013157894737
"430",0.714285714285714,"multi7",0.0740462319112949,0.00057859492481203
"431",0.728571428571429,"multi7",0.0750173651308173,0.000475798872180451
"432",0.742857142857143,"multi7",0.0789017341040462,0.000400904605263158
"433",0.757142857142857,"multi7",0.0814922129663165,0.000330415883458647
"434",0.771428571428571,"multi7",0.0866325104797392,0.000273143796992481
"435",0.785714285714286,"multi7",0.086404833836858,0.00020999765037594
"436",0.8,"multi7",0.0870607028753994,0.000160068139097744
"437",0.814285714285714,"multi7",0.0901554404145078,0.000127760808270677
"438",0.828571428571429,"multi7",0.0893333333333333,9.8390507518797e-05
"439",0.842857142857143,"multi7",0.100178890876565,8.22368421052632e-05
"440",0.857142857142857,"multi7",0.113425925925926,7.19572368421053e-05
"441",0.871428571428571,"multi7",0.125,6.46146616541353e-05
"442",0.885714285714286,"multi7",0.129824561403509,5.43350563909774e-05
"443",0.9,"multi7",0.134259259259259,4.25869360902256e-05
"444",0.914285714285714,"multi7",0.0972222222222222,2.05592105263158e-05
"445",0.928571428571429,"multi7",0.0900900900900901,1.46851503759398e-05
"446",0.942857142857143,"multi7",0.0602409638554217,7.34257518796992e-06
"447",0.957142857142857,"multi7",0.0508474576271186,4.40554511278196e-06
"448",0.971428571428571,"multi7",0,0
"449",0.985714285714286,"multi7",NA,0
"450",1,"multi7",NA,0
"451",0.3,"uncorrected",0.0558367784570657,0.00795347744360902
"452",0.314285714285714,"uncorrected",0.056239780859151,0.00777872415413534
"453",0.328571428571429,"uncorrected",0.0564467428659266,0.00754963580827068
"454",0.342857142857143,"uncorrected",0.0568767859379091,0.00733670112781955
"455",0.357142857142857,"uncorrected",0.0569144985794952,0.00708999060150376
"456",0.371428571428571,"uncorrected",0.0570452123424428,0.00683887453007519
"457",0.385714285714286,"uncorrected",0.0573389813208125,0.00659950657894737
"458",0.4,"uncorrected",0.0576025186094288,0.00634104793233083
"459",0.414285714285714,"uncorrected",0.058015949497912,0.00610021146616541
"460",0.428571428571429,"uncorrected",0.0586939602637337,0.00586965460526316
"461",0.442857142857143,"uncorrected",0.058786907189217,0.00554658129699248
"462",0.457142857142857,"uncorrected",0.0591178559043546,0.00525728383458647
"463",0.471428571428571,"uncorrected",0.0593634817125035,0.00491952537593985
"464",0.485714285714286,"uncorrected",0.0593646604318473,0.00455827067669173
"465",0.5,"uncorrected",0.0599804569741575,0.00423666588345865
"466",0.514285714285714,"uncorrected",0.0610003881012716,0.00392387218045113
"467",0.528571428571429,"uncorrected",0.060490586988341,0.00352003054511278
"468",0.542857142857143,"uncorrected",0.0618984447768777,0.00322045347744361
"469",0.557142857142857,"uncorrected",0.0623804666581665,0.00287388392857143
"470",0.571428571428571,"uncorrected",0.0623009626999524,0.00249941259398496
"471",0.585714285714286,"uncorrected",0.0627724867724868,0.00217780780075188
"472",0.6,"uncorrected",0.0631620631620632,0.00187382518796992
"473",0.614285714285714,"uncorrected",0.0652060208054861,0.00164767387218045
"474",0.628571428571429,"uncorrected",0.0661179698216735,0.0014156484962406
"475",0.642857142857143,"uncorrected",0.0676581140709266,0.00121593045112782
"476",0.657142857142857,"uncorrected",0.0675992956368617,0.00101474389097744
"477",0.671428571428571,"uncorrected",0.0698689956331878,0.000869360902255639
"478",0.685714285714286,"uncorrected",0.0723065798987708,0.000734257518796992
"479",0.7,"uncorrected",0.0751322751322751,0.000625587406015038
"480",0.714285714285714,"uncorrected",0.0761988176045544,0.000511043233082707
"481",0.728571428571429,"uncorrected",0.0793262700353165,0.000428806390977444
"482",0.742857142857143,"uncorrected",0.0807453416149068,0.000343632518796992
"483",0.757142857142857,"uncorrected",0.0871660096364433,0.000292234492481203
"484",0.771428571428571,"uncorrected",0.0875787063537493,0.00022468280075188
"485",0.785714285714286,"uncorrected",0.0881057268722467,0.000176221804511278
"486",0.8,"uncorrected",0.0825780463242699,0.000120418233082707
"487",0.814285714285714,"uncorrected",0.0835543766578249,9.25164473684211e-05
"488",0.828571428571429,"uncorrected",0.0909090909090909,7.48942669172932e-05
"489",0.842857142857143,"uncorrected",0.0975,5.72720864661654e-05
"490",0.857142857142857,"uncorrected",0.0818505338078292,3.37758458646617e-05
"491",0.871428571428571,"uncorrected",0.0776699029126214,2.34962406015038e-05
"492",0.885714285714286,"uncorrected",0.0862068965517241,2.20277255639098e-05
"493",0.9,"uncorrected",0.0763888888888889,1.61536654135338e-05
"494",0.914285714285714,"uncorrected",0.0695652173913043,1.17481203007519e-05
"495",0.928571428571429,"uncorrected",0.0721649484536082,1.02796052631579e-05
"496",0.942857142857143,"uncorrected",0.0547945205479452,5.87406015037594e-06
"497",0.957142857142857,"uncorrected",0.0545454545454545,4.40554511278196e-06
"498",0.971428571428571,"uncorrected",0,0
"499",0.985714285714286,"uncorrected",NA,0
"500",1,"uncorrected",NA,0
