"","lambda","type","precision","recall"
"90",0.857142857142857,"half-PC",0.440251572327044,0.000205592105263158
"91",0.871428571428571,"half-PC",0.438405797101449,0.000177690319548872
"92",0.885714285714286,"half-PC",0.44672131147541,0.000160068139097744
"93",0.9,"half-PC",0.47196261682243,0.000148320018796992
"94",0.914285714285714,"half-PC",0.510989010989011,0.000136571898496241
"95",0.928571428571429,"half-PC",0.551724137931034,0.000117481203007519
"96",0.942857142857143,"half-PC",0.494736842105263,6.90202067669173e-05
"97",0.957142857142857,"half-PC",0.477611940298507,4.69924812030075e-05
"98",0.971428571428571,"half-PC",0.5,8.81109022556391e-06
"99",0.985714285714286,"half-PC",NA,0
"100",1,"half-PC",NA,0
"101",0.3,"quarter-PC",0.117600702093744,0.0096422697368421
"102",0.314285714285714,"quarter-PC",0.122329134014483,0.00905486372180451
"103",0.328571428571429,"quarter-PC",0.12746221301723,0.0084953594924812
"104",0.342857142857143,"quarter-PC",0.132637817451571,0.00795347744360902
"105",0.357142857142857,"quarter-PC",0.137439982540375,0.0073983787593985
"106",0.371428571428571,"quarter-PC",0.14287012082488,0.00692845394736842
"107",0.385714285714286,"quarter-PC",0.147688269735514,0.0064453125
"108",0.4,"quarter-PC",0.152503821917297,0.0060062265037594
"109",0.414285714285714,"quarter-PC",0.158818174294463,0.00563616071428571
"110",0.428571428571429,"quarter-PC",0.164476997024491,0.00527637453007519
"111",0.442857142857143,"quarter-PC",0.169773095623987,0.00492246240601504
"112",0.457142857142857,"quarter-PC",0.175234563739536,0.00458029840225564
"113",0.471428571428571,"quarter-PC",0.179625162367786,0.00426456766917293
"114",0.485714285714286,"quarter-PC",0.183968732857927,0.00394002584586466
"115",0.5,"quarter-PC",0.185581078007733,0.00359492481203008
"116",0.514285714285714,"quarter-PC",0.188254155767446,0.00327625704887218
"117",0.528571428571429,"quarter-PC",0.191509257527586,0.00300751879699248
"118",0.542857142857143,"quarter-PC",0.19796581734298,0.00277255639097744
"119",0.557142857142857,"quarter-PC",0.200728212356119,0.00250969219924812
"120",0.571428571428571,"quarter-PC",0.204936624416278,0.00225563909774436
"121",0.585714285714286,"quarter-PC",0.210193955796121,0.00205298402255639
"122",0.6,"quarter-PC",0.217554644808743,0.00187088815789474
"123",0.614285714285714,"quarter-PC",0.219705768486256,0.00166676456766917
"124",0.628571428571429,"quarter-PC",0.226918798665184,0.00149788533834586
"125",0.642857142857143,"quarter-PC",0.233119383825417,0.00133341165413534
"126",0.657142857142857,"quarter-PC",0.233373277411624,0.00114397321428571
"127",0.671428571428571,"quarter-PC",0.237044817927171,0.000994184680451128
"128",0.685714285714286,"quarter-PC",0.246090534979424,0.000878171992481203
"129",0.7,"quarter-PC",0.255859375,0.000769501879699248
"130",0.714285714285714,"quarter-PC",0.268153230417381,0.000688733552631579
"131",0.728571428571429,"quarter-PC",0.282786885245902,0.00060796522556391
"132",0.742857142857143,"quarter-PC",0.293408360128617,0.000536007988721805
"133",0.757142857142857,"quarter-PC",0.303857008466604,0.000474330357142857
"134",0.771428571428571,"quarter-PC",0.31729667812142,0.000406778665413534
"135",0.785714285714286,"quarter-PC",0.327823691460055,0.000349506578947368
"136",0.8,"quarter-PC",0.365448504983389,0.000323073308270677
"137",0.814285714285714,"quarter-PC",0.385685884691849,0.000284891917293233
"138",0.828571428571429,"quarter-PC",0.403800475059382,0.000249647556390977
"139",0.842857142857143,"quarter-PC",0.405994550408719,0.000218808740601504
"140",0.857142857142857,"quarter-PC",0.425806451612903,0.000193843984962406
"141",0.871428571428571,"quarter-PC",0.458955223880597,0.00018062734962406
"142",0.885714285714286,"quarter-PC",0.475982532751092,0.000160068139097744
"143",0.9,"quarter-PC",0.480874316939891,0.000129229323308271
"144",0.914285714285714,"quarter-PC",0.496815286624204,0.000114544172932331
"145",0.928571428571429,"quarter-PC",0.4765625,8.95794172932331e-05
"146",0.942857142857143,"quarter-PC",0.460674157303371,6.02091165413534e-05
"147",0.957142857142857,"quarter-PC",0.622641509433962,4.84609962406015e-05
"148",0.971428571428571,"quarter-PC",0.625,1.46851503759398e-05
"149",0.985714285714286,"quarter-PC",NA,0
"150",1,"quarter-PC",NA,0
"151",0.3,"exonic rate",0.0564095597379119,0.00792704417293233
"152",0.314285714285714,"exonic rate",0.0566041792071545,0.00773320018796993
"153",0.328571428571429,"exonic rate",0.056983893936216,0.00758047462406015
"154",0.342857142857143,"exonic rate",0.0571311745397136,0.00738663063909774
"155",0.357142857142857,"exonic rate",0.057010821877742,0.00715607377819549
"156",0.371428571428571,"exonic rate",0.0572560099491675,0.00696369830827068
"157",0.385714285714286,"exonic rate",0.0572644346556522,0.0067390155075188
"158",0.4,"exonic rate",0.0575814001603434,0.00653929746240601
"159",0.414285714285714,"exonic rate",0.0580176300383554,0.00633076832706767
"160",0.428571428571429,"exonic rate",0.0580689481136705,0.00608258928571429
"161",0.442857142857143,"exonic rate",0.0583251491476232,0.00584322133458647
"162",0.457142857142857,"exonic rate",0.058800904629302,0.00561266447368421
"163",0.471428571428571,"exonic rate",0.0594991252510853,0.00539385573308271
"164",0.485714285714286,"exonic rate",0.059825985681499,0.00512952302631579
"165",0.5,"exonic rate",0.0603819526465939,0.00487987546992481
"166",0.514285714285714,"exonic rate",0.0607285882876434,0.00460966870300752
"167",0.528571428571429,"exonic rate",0.0609394134373897,0.00431156015037594
"168",0.542857142857143,"exonic rate",0.0613491441995749,0.00402666823308271
"169",0.557142857142857,"exonic rate",0.0620111731843575,0.00374911889097744
"170",0.571428571428571,"exonic rate",0.0630913149782077,0.00348625469924812
"171",0.585714285714286,"exonic rate",0.0634492464668973,0.00317786654135338
"172",0.6,"exonic rate",0.0643520782396088,0.00289884868421053
"173",0.614285714285714,"exonic rate",0.0649698839429999,0.00259780310150376
"174",0.628571428571429,"exonic rate",0.0658147498538378,0.00231437969924812
"175",0.642857142857143,"exonic rate",0.0660540748580776,0.00201627114661654
"176",0.657142857142857,"exonic rate",0.065597667638484,0.00171816259398496
"177",0.671428571428571,"exonic rate",0.0677954847277557,0.00149935385338346
"178",0.685714285714286,"exonic rate",0.0692307692307692,0.00128201362781955
"179",0.7,"exonic rate",0.0696464695116077,0.00106173637218045
"180",0.714285714285714,"exonic rate",0.0704607046070461,0.000878171992481203
"181",0.728571428571429,"exonic rate",0.0705745115193934,0.000710761278195489
"182",0.742857142857143,"exonic rate",0.0714022140221402,0.000568315319548872
"183",0.757142857142857,"exonic rate",0.0770877944325482,0.000475798872180451
"184",0.771428571428571,"exonic rate",0.0770210057288351,0.000355380639097744
"185",0.785714285714286,"exonic rate",0.0807291666666667,0.000273143796992481
"186",0.8,"exonic rate",0.0876777251184834,0.00021734022556391
"187",0.814285714285714,"exonic rate",0.0909836065573771,0.000163005169172932
"188",0.828571428571429,"exonic rate",0.0927835051546392,0.000118949718045113
"189",0.842857142857143,"exonic rate",0.104132231404959,9.25164473684211e-05
"190",0.857142857142857,"exonic rate",0.10705596107056,6.46146616541353e-05
"191",0.871428571428571,"exonic rate",0.110320284697509,4.55239661654135e-05
"192",0.885714285714286,"exonic rate",0.108597285067873,3.52443609022556e-05
"193",0.9,"exonic rate",0.108571428571429,2.79017857142857e-05
"194",0.914285714285714,"exonic rate",0.100719424460432,2.05592105263158e-05
"195",0.928571428571429,"exonic rate",0.0789473684210526,1.32166353383459e-05
"196",0.942857142857143,"exonic rate",0.0689655172413793,8.81109022556391e-06
"197",0.957142857142857,"exonic rate",0.0476190476190476,4.40554511278196e-06
"198",0.971428571428571,"exonic rate",0.0625,1.46851503759399e-06
"199",0.985714285714286,"exonic rate",NA,0
"200",1,"exonic rate",NA,0
"201",0.3,"expeff",0.0561247961189411,0.00788298872180451
"202",0.314285714285714,"expeff",0.0566066098309962,0.00774201127819549
"203",0.328571428571429,"expeff",0.056811044878081,0.00757166353383459
"204",0.342857142857143,"expeff",0.0567724681858873,0.00735726033834586
"205",0.357142857142857,"expeff",0.056872259027713,0.00716047932330827
"206",0.371428571428571,"expeff",0.0569032536711777,0.00696516682330827
"207",0.385714285714286,"expeff",0.0574271640387138,0.00681390977443609
"208",0.4,"expeff",0.0576338316085346,0.00662447133458647
"209",0.414285714285714,"expeff",0.0577445202304483,0.00640272556390977
"210",0.428571428571429,"expeff",0.0582439992283738,0.00620741306390977
"211",0.442857142857143,"expeff",0.0585485147090556,0.00597685620300752
"212",0.457142857142857,"expeff",0.058830617224448,0.0057360197368421
"213",0.471428571428571,"expeff",0.0589676318118599,0.00547902960526316
"214",0.485714285714286,"expeff",0.0594885285205288,0.00524700422932331
"215",0.5,"expeff",0.0600655645246572,0.0050046992481203
"216",0.514285714285714,"expeff",0.0600663033095465,0.00470952772556391
"217",0.528571428571429,"expeff",0.0608671261420099,0.00446134868421053
"218",0.542857142857143,"expeff",0.0615493989400664,0.00419554746240602
"219",0.557142857142857,"expeff",0.0625744516852358,0.00393415178571429
"220",0.571428571428571,"expeff",0.0631654016606388,0.00364191729323308
"221",0.585714285714286,"expeff",0.0638666741233712,0.00335408834586466
"222",0.6,"expeff",0.0644980892907074,0.00304863721804511
"223",0.614285714285714,"expeff",0.0653754719619634,0.00274612312030075
"224",0.628571428571429,"expeff",0.0661251980982567,0.00245095159774436
"225",0.642857142857143,"expeff",0.066259847898356,0.00213668937969925
"226",0.657142857142857,"expeff",0.0675704412546518,0.00186648261278195
"227",0.671428571428571,"expeff",0.0678115367679436,0.00158305921052632
"228",0.685714285714286,"expeff",0.0683483120610226,0.00132900610902256
"229",0.7,"expeff",0.0711331679073615,0.00113663063909774
"230",0.714285714285714,"expeff",0.0711382113821138,0.00092516447368421
"231",0.728571428571429,"expeff",0.0712887894883981,0.000748942669172932
"232",0.742857142857143,"expeff",0.0740347148423663,0.000613839285714286
"233",0.757142857142857,"expeff",0.0760646777499431,0.000490484022556391
"234",0.771428571428571,"expeff",0.0781061519903498,0.000380345394736842
"235",0.785714285714286,"expeff",0.081953642384106,0.000290765977443609
"236",0.8,"expeff",0.089736399326977,0.000234962406015038
"237",0.814285714285714,"expeff",0.0964426877470356,0.000179158834586466
"238",0.828571428571429,"expeff",0.0995475113122172,0.000129229323308271
"239",0.842857142857143,"expeff",0.10031847133758,9.25164473684211e-05
"240",0.857142857142857,"expeff",0.105855855855856,6.90202067669173e-05
"241",0.871428571428571,"expeff",0.098159509202454,4.69924812030075e-05
"242",0.885714285714286,"expeff",0.113821138211382,4.11184210526316e-05
"243",0.9,"expeff",0.09375,2.64332706766917e-05
"244",0.914285714285714,"expeff",0.11038961038961,2.49647556390977e-05
"245",0.928571428571429,"expeff",0.0833333333333333,1.46851503759398e-05
"246",0.942857142857143,"expeff",0.0729166666666667,1.02796052631579e-05
"247",0.957142857142857,"expeff",0.0476190476190476,4.40554511278196e-06
"248",0.971428571428571,"expeff",0.0588235294117647,1.46851503759399e-06
"249",0.985714285714286,"expeff",NA,0
"250",1,"expeff",NA,0
"251",0.3,"RIN",0.0569605072425984,0.00802102913533835
"252",0.314285714285714,"RIN",0.057101259995932,0.00783305921052631
"253",0.328571428571429,"RIN",0.0571145483569109,0.00761865601503759
"254",0.342857142857143,"RIN",0.0571325134911925,0.00741600093984962
"255",0.357142857142857,"RIN",0.0571887812150578,0.00721040883458647
"256",0.371428571428571,"RIN",0.057317102509202,0.00699747415413534
"257",0.385714285714286,"RIN",0.0577176371182186,0.00682125234962406
"258",0.4,"RIN",0.0580452904833468,0.00663621945488722
"259",0.414285714285714,"RIN",0.0580779442569145,0.00639244595864662
"260",0.428571428571429,"RIN",0.0583884780070066,0.00616776315789474
"261",0.442857142857143,"RIN",0.0585053008158457,0.0059078359962406
"262",0.457142857142857,"RIN",0.0593066389851466,0.00570518092105263
"263",0.471428571428571,"RIN",0.0596501382725577,0.00544819078947368
"264",0.485714285714286,"RIN",0.0598093428774977,0.00517798402255639
"265",0.5,"RIN",0.0598656078191814,0.00489309210526316
"266",0.514285714285714,"RIN",0.0603380465437523,0.00461847979323308
"267",0.528571428571429,"RIN",0.0607994072366525,0.00433799342105263
"268",0.542857142857143,"RIN",0.0619321589621698,0.00409421992481203
"269",0.557142857142857,"RIN",0.0625798212005109,0.00381373355263158
"270",0.571428571428571,"RIN",0.0631196907135155,0.00352443609022556
"271",0.585714285714286,"RIN",0.0639651416122004,0.00323367011278195
"272",0.6,"RIN",0.0651259144170389,0.0029546522556391
"273",0.614285714285714,"RIN",0.0655952294378591,0.00264920112781955
"274",0.628571428571429,"RIN",0.0659672022801437,0.00234521851503759
"275",0.642857142857143,"RIN",0.0678054567022539,0.0020985079887218
"276",0.657142857142857,"RIN",0.0682360779523624,0.00180480498120301
"277",0.671428571428571,"RIN",0.0685048697025533,0.00152872415413534
"278",0.685714285714286,"RIN",0.0691804054587047,0.00128788768796992
"279",0.7,"RIN",0.0703874184886843,0.00107789003759398
"280",0.714285714285714,"RIN",0.0694689744495467,0.000866423872180451
"281",0.728571428571429,"RIN",0.0701215049041136,0.000703418703007519
"282",0.742857142857143,"RIN",0.0727000187371182,0.000569783834586466
"283",0.757142857142857,"RIN",0.0754671196311575,0.000456708176691729
"284",0.771428571428571,"RIN",0.073799548823719,0.000336289943609023
"285",0.785714285714286,"RIN",0.07851786501985,0.000261395676691729
"286",0.8,"RIN",0.0845410628019324,0.000205592105263158
"287",0.814285714285714,"RIN",0.0956816257408975,0.00016594219924812
"288",0.828571428571429,"RIN",0.09375,0.000114544172932331
"289",0.842857142857143,"RIN",0.0981067125645439,8.37053571428571e-05
"290",0.857142857142857,"RIN",0.101827676240209,5.72720864661654e-05
"291",0.871428571428571,"RIN",0.0892193308550186,3.52443609022556e-05
"292",0.885714285714286,"RIN",0.0961538461538462,2.93703007518797e-05
"293",0.9,"RIN",0.0958083832335329,2.34962406015038e-05
"294",0.914285714285714,"RIN",0.0928571428571429,1.90906954887218e-05
"295",0.928571428571429,"RIN",0.0775862068965517,1.32166353383459e-05
"296",0.942857142857143,"RIN",0.0689655172413793,8.81109022556391e-06
"297",0.957142857142857,"RIN",0.0476190476190476,4.40554511278196e-06
"298",0.971428571428571,"RIN",0.0625,1.46851503759399e-06
"299",0.985714285714286,"RIN",NA,0
"300",1,"RIN",NA,0
"301",0.3,"gene GC%",0.0566372953765892,0.00809886043233083
"302",0.314285714285714,"gene GC%",0.0568279989043174,0.00792117011278196
"303",0.328571428571429,"gene GC%",0.0569083713587509,0.00772879464285714
"304",0.342857142857143,"gene GC%",0.0570962660572849,0.00755844689849624
"305",0.357142857142857,"gene GC%",0.0572381343931296,0.00736019736842105
"306",0.371428571428571,"gene GC%",0.0573787846707601,0.00716341635338346
"307",0.385714285714286,"gene GC%",0.0575267382921446,0.00696663533834586
"308",0.4,"gene GC%",0.0580586103552485,0.00679922462406015
"309",0.414285714285714,"gene GC%",0.0581985121989284,0.00657160479323308
"310",0.428571428571429,"gene GC%",0.0581274259206665,0.00631167763157895
"311",0.442857142857143,"gene GC%",0.0587646876496943,0.00612517622180451
"312",0.457142857142857,"gene GC%",0.0592575139529062,0.0059093045112782
"313",0.471428571428571,"gene GC%",0.0596567650648007,0.00567140507518797
"314",0.485714285714286,"gene GC%",0.0601817974860562,0.00543497415413534
"315",0.5,"gene GC%",0.060480473250675,0.00516476738721804
"316",0.514285714285714,"gene GC%",0.0606864502908998,0.00487106437969925
"317",0.528571428571429,"gene GC%",0.0616428976661385,0.00462729088345865
"318",0.542857142857143,"gene GC%",0.0623111782477341,0.00436148966165414
"319",0.557142857142857,"gene GC%",0.0631746031746032,0.00409128289473684
"320",0.571428571428571,"gene GC%",0.0637604601219422,0.00379317434210526
"321",0.585714285714286,"gene GC%",0.0641168327044708,0.00346863251879699
"322",0.6,"gene GC%",0.0637522219878883,0.00310737781954887
"323",0.614285714285714,"gene GC%",0.0647557311185388,0.00281661184210526
"324",0.628571428571429,"gene GC%",0.0654623228812588,0.00251703477443609
"325",0.642857142857143,"gene GC%",0.0655472473654292,0.00220130404135338
"326",0.657142857142857,"gene GC%",0.0664385660300276,0.00191053806390977
"327",0.671428571428571,"gene GC%",0.0674717615957702,0.00164914238721805
"328",0.685714285714286,"gene GC%",0.0683220898521602,0.00139802631578947
"329",0.7,"gene GC%",0.070233530846985,0.00118362312030075
"330",0.714285714285714,"gene GC%",0.070388091440723,0.000972156954887218
"331",0.728571428571429,"gene GC%",0.072652410678709,0.00080327772556391
"332",0.742857142857143,"gene GC%",0.0749082415749082,0.000659363251879699
"333",0.757142857142857,"gene GC%",0.0754676413674479,0.000515448778195489
"334",0.771428571428571,"gene GC%",0.0777777777777778,0.000400904605263158
"335",0.785714285714286,"gene GC%",0.081319524357499,0.000311325187969925
"336",0.8,"gene GC%",0.0839454354669465,0.000234962406015038
"337",0.814285714285714,"gene GC%",0.0922855082912761,0.00018796992481203
"338",0.828571428571429,"gene GC%",0.0911854103343465,0.000132166353383459
"339",0.842857142857143,"gene GC%",0.0969609261939219,9.8390507518797e-05
"340",0.857142857142857,"gene GC%",0.109311740890688,7.92998120300752e-05
"341",0.871428571428571,"gene GC%",0.0988372093023256,4.99295112781955e-05
"342",0.885714285714286,"gene GC%",0.111538461538462,4.25869360902256e-05
"343",0.9,"gene GC%",0.115384615384615,3.52443609022556e-05
"344",0.914285714285714,"gene GC%",0.113924050632911,2.64332706766917e-05
"345",0.928571428571429,"gene GC%",0.0862068965517241,1.46851503759398e-05
"346",0.942857142857143,"gene GC%",0.0681818181818182,8.81109022556391e-06
"347",0.957142857142857,"gene GC%",0.0476190476190476,4.40554511278196e-06
"348",0.971428571428571,"gene GC%",0.0588235294117647,1.46851503759399e-06
"349",0.985714285714286,"gene GC%",NA,0
"350",1,"gene GC%",NA,0
"351",0.3,"multi3",0.0568604117082133,0.00799900140977444
"352",0.314285714285714,"multi3",0.0567585266615852,0.0077640390037594
"353",0.328571428571429,"multi3",0.0568792557359319,0.0075687265037594
"354",0.342857142857143,"multi3",0.0570546016171527,0.00737781954887218
"355",0.357142857142857,"multi3",0.0569807915431223,0.00713992011278195
"356",0.371428571428571,"multi3",0.0572633971205106,0.00695635573308271
"357",0.385714285714286,"multi3",0.0571621300888162,0.00671992481203008
"358",0.4,"multi3",0.0572365691765194,0.00648349389097744
"359",0.414285714285714,"multi3",0.0572297670161649,0.00624412593984962
"360",0.428571428571429,"multi3",0.0575048049269791,0.00601944313909774
"361",0.442857142857143,"multi3",0.058059205691272,0.00580063439849624
"362",0.457142857142857,"multi3",0.0589385819010657,0.00562000704887218
"363",0.471428571428571,"multi3",0.059440616132955,0.00538357612781955
"364",0.485714285714286,"multi3",0.0597390589685638,0.00512364896616541
"365",0.5,"multi3",0.0603279046095681,0.00487400140977444
"366",0.514285714285714,"multi3",0.0606531579663124,0.00458470394736842
"367",0.528571428571429,"multi3",0.0611149260253449,0.00431302866541353
"368",0.542857142857143,"multi3",0.0619552520442088,0.00405016447368421
"369",0.557142857142857,"multi3",0.0623446258834999,0.00375646146616541
"370",0.571428571428571,"multi3",0.0626412485708968,0.00345982142857143
"371",0.585714285714286,"multi3",0.0632040965618142,0.00317199248120301
"372",0.6,"multi3",0.0637419103060262,0.00287828947368421
"373",0.614285714285714,"multi3",0.0647521492591915,0.00259927161654135
"374",0.628571428571429,"multi3",0.0649280650109872,0.00229969454887218
"375",0.642857142857143,"multi3",0.0658711217183771,0.0020265507518797
"376",0.657142857142857,"multi3",0.0663844954332814,0.00175046992481203
"377",0.671428571428571,"multi3",0.0680227614624894,0.00152725563909774
"378",0.685714285714286,"multi3",0.0690111258072045,0.00130257283834586
"379",0.7,"multi3",0.0690044185390618,0.00107789003759398
"380",0.714285714285714,"multi3",0.0696844045150887,0.000888451597744361
"381",0.728571428571429,"multi3",0.0710537512409587,0.000735726033834586
"382",0.742857142857143,"multi3",0.0726107848371596,0.000599154135338346
"383",0.757142857142857,"multi3",0.0755840586349061,0.000484609962406015
"384",0.771428571428571,"multi3",0.0790839694656489,0.000380345394736842
"385",0.785714285714286,"multi3",0.0792406108130417,0.000281954887218045
"386",0.8,"multi3",0.0843237125070741,0.000218808740601504
"387",0.814285714285714,"multi3",0.0901451489686784,0.00017328477443609
"388",0.828571428571429,"multi3",0.0879478827361563,0.000118949718045113
"389",0.842857142857143,"multi3",0.0977099236641221,9.3984962406015e-05
"390",0.857142857142857,"multi3",0.111111111111111,7.34257518796992e-05
"391",0.871428571428571,"multi3",0.104166666666667,5.13980263157895e-05
"392",0.885714285714286,"multi3",0.108949416342412,4.11184210526316e-05
"393",0.9,"multi3",0.115577889447236,3.37758458646617e-05
"394",0.914285714285714,"multi3",0.11038961038961,2.49647556390977e-05
"395",0.928571428571429,"multi3",0.0894308943089431,1.61536654135338e-05
"396",0.942857142857143,"multi3",0.0697674418604651,8.81109022556391e-06
"397",0.957142857142857,"multi3",0.0476190476190476,4.40554511278196e-06
"398",0.971428571428571,"multi3",0.0588235294117647,1.46851503759399e-06
"399",0.985714285714286,"multi3",NA,0
"400",1,"multi3",NA,0
"401",0.3,"multi7",0.0567716394495509,0.00791823308270677
"402",0.314285714285714,"multi7",0.0567317485427005,0.0076891447368421
"403",0.328571428571429,"multi7",0.0567578103246645,0.00748355263157895
"404",0.342857142857143,"multi7",0.0568187027274811,0.00728089755639098
"405",0.357142857142857,"multi7",0.0570817782397128,0.00709733317669173
"406",0.371428571428571,"multi7",0.0574315666150035,0.00691083176691729
"407",0.385714285714286,"multi7",0.0572168203055941,0.00665384163533835
"408",0.4,"multi7",0.0573194202594954,0.00642915883458647
"409",0.414285714285714,"multi7",0.0572747198889086,0.00617804276315789
"410",0.428571428571429,"multi7",0.0574381397197655,0.00594161184210526
"411",0.442857142857143,"multi7",0.0581343483303101,0.00574189379699248
"412",0.457142857142857,"multi7",0.0587775764014749,0.00552455357142857
"413",0.471428571428571,"multi7",0.05921280063213,0.00528224859022556
