"","Var1","Var2","value"
"94",0.914285714285714,"half-PC",205
"95",0.928571428571429,"half-PC",156
"96",0.942857142857143,"half-PC",91
"97",0.957142857142857,"half-PC",63
"98",0.971428571428571,"half-PC",2
"99",0.985714285714286,"half-PC",0
"100",1,"half-PC",0
"101",0.3,"quarter-PC",48425
"102",0.314285714285714,"quarter-PC",42486
"103",0.328571428571429,"quarter-PC",37377
"104",0.342857142857143,"quarter-PC",33125
"105",0.357142857142857,"quarter-PC",29518
"106",0.371428571428571,"quarter-PC",26348
"107",0.385714285714286,"quarter-PC",23709
"108",0.4,"quarter-PC",21445
"109",0.414285714285714,"quarter-PC",19476
"110",0.428571428571429,"quarter-PC",17722
"111",0.442857142857143,"quarter-PC",16122
"112",0.457142857142857,"quarter-PC",14842
"113",0.471428571428571,"quarter-PC",13596
"114",0.485714285714286,"quarter-PC",12380
"115",0.5,"quarter-PC",11339
"116",0.514285714285714,"quarter-PC",10359
"117",0.528571428571429,"quarter-PC",9390
"118",0.542857142857143,"quarter-PC",8562
"119",0.557142857142857,"quarter-PC",7776
"120",0.571428571428571,"quarter-PC",7076
"121",0.585714285714286,"quarter-PC",6368
"122",0.6,"quarter-PC",5701
"123",0.614285714285714,"quarter-PC",5014
"124",0.628571428571429,"quarter-PC",4426
"125",0.642857142857143,"quarter-PC",3909
"126",0.657142857142857,"quarter-PC",3407
"127",0.671428571428571,"quarter-PC",2914
"128",0.685714285714286,"quarter-PC",2542
"129",0.7,"quarter-PC",2166
"130",0.714285714285714,"quarter-PC",1847
"131",0.728571428571429,"quarter-PC",1552
"132",0.742857142857143,"quarter-PC",1332
"133",0.757142857142857,"quarter-PC",1106
"134",0.771428571428571,"quarter-PC",944
"135",0.785714285714286,"quarter-PC",794
"136",0.8,"quarter-PC",673
"137",0.814285714285714,"quarter-PC",589
"138",0.828571428571429,"quarter-PC",497
"139",0.842857142857143,"quarter-PC",422
"140",0.857142857142857,"quarter-PC",373
"141",0.871428571428571,"quarter-PC",325
"142",0.885714285714286,"quarter-PC",278
"143",0.9,"quarter-PC",226
"144",0.914285714285714,"quarter-PC",171
"145",0.928571428571429,"quarter-PC",126
"146",0.942857142857143,"quarter-PC",94
"147",0.957142857142857,"quarter-PC",51
"148",0.971428571428571,"quarter-PC",2
"149",0.985714285714286,"quarter-PC",0
"150",1,"quarter-PC",0
"151",0.3,"exnoic rate",99040
"152",0.314285714285714,"exnoic rate",96098
"153",0.328571428571429,"exnoic rate",92970
"154",0.342857142857143,"exnoic rate",89849
"155",0.357142857142857,"exnoic rate",86730
"156",0.371428571428571,"exnoic rate",83755
"157",0.385714285714286,"exnoic rate",80541
"158",0.4,"exnoic rate",77098
"159",0.414285714285714,"exnoic rate",73667
"160",0.428571428571429,"exnoic rate",70028
"161",0.442857142857143,"exnoic rate",66143
"162",0.457142857142857,"exnoic rate",62141
"163",0.471428571428571,"exnoic rate",58031
"164",0.485714285714286,"exnoic rate",53850
"165",0.5,"exnoic rate",49647
"166",0.514285714285714,"exnoic rate",45376
"167",0.528571428571429,"exnoic rate",41098
"168",0.542857142857143,"exnoic rate",36854
"169",0.557142857142857,"exnoic rate",32667
"170",0.571428571428571,"exnoic rate",28559
"171",0.585714285714286,"exnoic rate",24708
"172",0.6,"exnoic rate",21186
"173",0.614285714285714,"exnoic rate",18029
"174",0.628571428571429,"exnoic rate",15290
"175",0.642857142857143,"exnoic rate",12893
"176",0.657142857142857,"exnoic rate",10747
"177",0.671428571428571,"exnoic rate",8898
"178",0.685714285714286,"exnoic rate",7339
"179",0.7,"exnoic rate",6034
"180",0.714285714285714,"exnoic rate",4944
"181",0.728571428571429,"exnoic rate",3963
"182",0.742857142857143,"exnoic rate",3174
"183",0.757142857142857,"exnoic rate",2526
"184",0.771428571428571,"exnoic rate",1954
"185",0.785714285714286,"exnoic rate",1518
"186",0.8,"exnoic rate",1139
"187",0.814285714285714,"exnoic rate",870
"188",0.828571428571429,"exnoic rate",687
"189",0.842857142857143,"exnoic rate",519
"190",0.857142857142857,"exnoic rate",401
"191",0.871428571428571,"exnoic rate",300
"192",0.885714285714286,"exnoic rate",241
"193",0.9,"exnoic rate",177
"194",0.914285714285714,"exnoic rate",134
"195",0.928571428571429,"exnoic rate",104
"196",0.942857142857143,"exnoic rate",79
"197",0.957142857142857,"exnoic rate",56
"198",0.971428571428571,"exnoic rate",8
"199",0.985714285714286,"exnoic rate",0
"200",1,"exnoic rate",0
"201",0.3,"expeff",97661
"202",0.314285714285714,"expeff",94704
"203",0.328571428571429,"expeff",91670
"204",0.342857142857143,"expeff",88578
"205",0.357142857142857,"expeff",85544
"206",0.371428571428571,"expeff",82340
"207",0.385714285714286,"expeff",79028
"208",0.4,"expeff",75685
"209",0.414285714285714,"expeff",72161
"210",0.428571428571429,"expeff",68581
"211",0.442857142857143,"expeff",64803
"212",0.457142857142857,"expeff",60978
"213",0.471428571428571,"expeff",56908
"214",0.485714285714286,"expeff",52674
"215",0.5,"expeff",48526
"216",0.514285714285714,"expeff",44220
"217",0.528571428571429,"expeff",40035
"218",0.542857142857143,"expeff",35781
"219",0.557142857142857,"expeff",31700
"220",0.571428571428571,"expeff",27712
"221",0.585714285714286,"expeff",23889
"222",0.6,"expeff",20414
"223",0.614285714285714,"expeff",17349
"224",0.628571428571429,"expeff",14702
"225",0.642857142857143,"expeff",12328
"226",0.657142857142857,"expeff",10337
"227",0.671428571428571,"expeff",8576
"228",0.685714285714286,"expeff",7058
"229",0.7,"expeff",5794
"230",0.714285714285714,"expeff",4699
"231",0.728571428571429,"expeff",3795
"232",0.742857142857143,"expeff",3006
"233",0.757142857142857,"expeff",2376
"234",0.771428571428571,"expeff",1824
"235",0.785714285714286,"expeff",1418
"236",0.8,"expeff",1077
"237",0.814285714285714,"expeff",812
"238",0.828571428571429,"expeff",644
"239",0.842857142857143,"expeff",474
"240",0.857142857142857,"expeff",349
"241",0.871428571428571,"expeff",268
"242",0.885714285714286,"expeff",209
"243",0.9,"expeff",158
"244",0.914285714285714,"expeff",123
"245",0.928571428571429,"expeff",97
"246",0.942857142857143,"expeff",80
"247",0.957142857142857,"expeff",56
"248",0.971428571428571,"expeff",11
"249",0.985714285714286,"expeff",0
"250",1,"expeff",0
"251",0.3,"RIN corrected",98530
"252",0.314285714285714,"RIN corrected",95559
"253",0.328571428571429,"RIN corrected",92381
"254",0.342857142857143,"RIN corrected",89269
"255",0.357142857142857,"RIN corrected",85992
"256",0.371428571428571,"RIN corrected",82768
"257",0.385714285714286,"RIN corrected",79330
"258",0.4,"RIN corrected",75809
"259",0.414285714285714,"RIN corrected",72197
"260",0.428571428571429,"RIN corrected",68498
"261",0.442857142857143,"RIN corrected",64531
"262",0.457142857142857,"RIN corrected",60597
"263",0.471428571428571,"RIN corrected",56603
"264",0.485714285714286,"RIN corrected",52362
"265",0.5,"RIN corrected",48150
"266",0.514285714285714,"RIN corrected",43832
"267",0.528571428571429,"RIN corrected",39565
"268",0.542857142857143,"RIN corrected",35433
"269",0.557142857142857,"RIN corrected",31329
"270",0.571428571428571,"RIN corrected",27359
"271",0.585714285714286,"RIN corrected",23673
"272",0.6,"RIN corrected",20379
"273",0.614285714285714,"RIN corrected",17430
"274",0.628571428571429,"RIN corrected",14739
"275",0.642857142857143,"RIN corrected",12390
"276",0.657142857142857,"RIN corrected",10367
"277",0.671428571428571,"RIN corrected",8623
"278",0.685714285714286,"RIN corrected",7079
"279",0.7,"RIN corrected",5845
"280",0.714285714285714,"RIN corrected",4738
"281",0.728571428571429,"RIN corrected",3818
"282",0.742857142857143,"RIN corrected",3052
"283",0.757142857142857,"RIN corrected",2396
"284",0.771428571428571,"RIN corrected",1852
"285",0.785714285714286,"RIN corrected",1444
"286",0.8,"RIN corrected",1084
"287",0.814285714285714,"RIN corrected",832
"288",0.828571428571429,"RIN corrected",636
"289",0.842857142857143,"RIN corrected",462
"290",0.857142857142857,"RIN corrected",346
"291",0.871428571428571,"RIN corrected",262
"292",0.885714285714286,"RIN corrected",196
"293",0.9,"RIN corrected",150
"294",0.914285714285714,"RIN corrected",119
"295",0.928571428571429,"RIN corrected",100
"296",0.942857142857143,"RIN corrected",81
"297",0.957142857142857,"RIN corrected",56
"298",0.971428571428571,"RIN corrected",9
"299",0.985714285714286,"RIN corrected",0
"300",1,"RIN corrected",0
"301",0.3,"uncorrected",98931
"302",0.314285714285714,"uncorrected",96040
"303",0.328571428571429,"uncorrected",92877
"304",0.342857142857143,"uncorrected",89583
"305",0.357142857142857,"uncorrected",86523
"306",0.371428571428571,"uncorrected",83237
"307",0.385714285714286,"uncorrected",79919
"308",0.4,"uncorrected",76452
"309",0.414285714285714,"uncorrected",73028
"310",0.428571428571429,"uncorrected",69446
"311",0.442857142857143,"uncorrected",65498
"312",0.457142857142857,"uncorrected",61717
"313",0.471428571428571,"uncorrected",57495
"314",0.485714285714286,"uncorrected",53266
"315",0.5,"uncorrected",48986
"316",0.514285714285714,"uncorrected",44593
"317",0.528571428571429,"uncorrected",40335
"318",0.542857142857143,"uncorrected",36055
"319",0.557142857142857,"uncorrected",31901
"320",0.571428571428571,"uncorrected",27773
"321",0.585714285714286,"uncorrected",24000
"322",0.6,"uncorrected",20503
"323",0.614285714285714,"uncorrected",17453
"324",0.628571428571429,"uncorrected",14780
"325",0.642857142857143,"uncorrected",12414
"326",0.657142857142857,"uncorrected",10369
"327",0.671428571428571,"uncorrected",8595
"328",0.685714285714286,"uncorrected",7015
"329",0.7,"uncorrected",5756
"330",0.714285714285714,"uncorrected",4644
"331",0.728571428571429,"uncorrected",3745
"332",0.742857142857143,"uncorrected",2940
"333",0.757142857142857,"uncorrected",2319
"334",0.771428571428571,"uncorrected",1770
"335",0.785714285714286,"uncorrected",1380
"336",0.8,"uncorrected",1006
"337",0.814285714285714,"uncorrected",761
"338",0.828571428571429,"uncorrected",566
"339",0.842857142857143,"uncorrected",404
"340",0.857142857142857,"uncorrected",282
"341",0.871428571428571,"uncorrected",207
"342",0.885714285714286,"uncorrected",174
"343",0.9,"uncorrected",144
"344",0.914285714285714,"uncorrected",115
"345",0.928571428571429,"uncorrected",97
"346",0.942857142857143,"uncorrected",73
"347",0.957142857142857,"uncorrected",55
"348",0.971428571428571,"uncorrected",5
"349",0.985714285714286,"uncorrected",0
"350",1,"uncorrected",0
