"","Var1","Var2","value"
"170",0.571428571428571,"exnoic rate",39972
"171",0.585714285714286,"exnoic rate",35836
"172",0.6,"exnoic rate",31960
"173",0.614285714285714,"exnoic rate",28358
"174",0.628571428571429,"exnoic rate",25057
"175",0.642857142857143,"exnoic rate",22084
"176",0.657142857142857,"exnoic rate",19390
"177",0.671428571428571,"exnoic rate",16942
"178",0.685714285714286,"exnoic rate",14780
"179",0.7,"exnoic rate",12778
"180",0.714285714285714,"exnoic rate",11073
"181",0.728571428571429,"exnoic rate",9458
"182",0.742857142857143,"exnoic rate",7920
"183",0.757142857142857,"exnoic rate",6620
"184",0.771428571428571,"exnoic rate",5387
"185",0.785714285714286,"exnoic rate",4334
"186",0.8,"exnoic rate",3364
"187",0.814285714285714,"exnoic rate",2535
"188",0.828571428571429,"exnoic rate",1853
"189",0.842857142857143,"exnoic rate",1316
"190",0.857142857142857,"exnoic rate",844
"191",0.871428571428571,"exnoic rate",560
"192",0.885714285714286,"exnoic rate",352
"193",0.9,"exnoic rate",235
"194",0.914285714285714,"exnoic rate",155
"195",0.928571428571429,"exnoic rate",101
"196",0.942857142857143,"exnoic rate",78
"197",0.957142857142857,"exnoic rate",58
"198",0.971428571428571,"exnoic rate",7
"199",0.985714285714286,"exnoic rate",0
"200",1,"exnoic rate",0
"201",0.3,"expeff",105062
"202",0.314285714285714,"expeff",102744
"203",0.328571428571429,"expeff",100524
"204",0.342857142857143,"expeff",98365
"205",0.357142857142857,"expeff",96250
"206",0.371428571428571,"expeff",94082
"207",0.385714285714286,"expeff",91758
"208",0.4,"expeff",89323
"209",0.414285714285714,"expeff",86797
"210",0.428571428571429,"expeff",84161
"211",0.442857142857143,"expeff",81338
"212",0.457142857142857,"expeff",78125
"213",0.471428571428571,"expeff",74845
"214",0.485714285714286,"expeff",71490
"215",0.5,"expeff",67917
"216",0.514285714285714,"expeff",64109
"217",0.528571428571429,"expeff",60184
"218",0.542857142857143,"expeff",55958
"219",0.557142857142857,"expeff",51573
"220",0.571428571428571,"expeff",47124
"221",0.585714285714286,"expeff",42762
"222",0.6,"expeff",38405
"223",0.614285714285714,"expeff",34290
"224",0.628571428571429,"expeff",30544
"225",0.642857142857143,"expeff",26883
"226",0.657142857142857,"expeff",23570
"227",0.671428571428571,"expeff",20543
"228",0.685714285714286,"expeff",17752
"229",0.7,"expeff",15285
"230",0.714285714285714,"expeff",13040
"231",0.728571428571429,"expeff",10985
"232",0.742857142857143,"expeff",9132
"233",0.757142857142857,"expeff",7507
"234",0.771428571428571,"expeff",6049
"235",0.785714285714286,"expeff",4753
"236",0.8,"expeff",3623
"237",0.814285714285714,"expeff",2668
"238",0.828571428571429,"expeff",1938
"239",0.842857142857143,"expeff",1327
"240",0.857142857142857,"expeff",843
"241",0.871428571428571,"expeff",526
"242",0.885714285714286,"expeff",330
"243",0.9,"expeff",221
"244",0.914285714285714,"expeff",148
"245",0.928571428571429,"expeff",108
"246",0.942857142857143,"expeff",85
"247",0.957142857142857,"expeff",59
"248",0.971428571428571,"expeff",7
"249",0.985714285714286,"expeff",0
"250",1,"expeff",0
"251",0.3,"RIN corrected",103446
"252",0.314285714285714,"RIN corrected",100824
"253",0.328571428571429,"RIN corrected",98280
"254",0.342857142857143,"RIN corrected",95887
"255",0.357142857142857,"RIN corrected",93499
"256",0.371428571428571,"RIN corrected",90945
"257",0.385714285714286,"RIN corrected",88385
"258",0.4,"RIN corrected",85613
"259",0.414285714285714,"RIN corrected",82716
"260",0.428571428571429,"RIN corrected",79666
"261",0.442857142857143,"RIN corrected",76405
"262",0.457142857142857,"RIN corrected",72980
"263",0.471428571428571,"RIN corrected",69399
"264",0.485714285714286,"RIN corrected",65539
"265",0.5,"RIN corrected",61658
"266",0.514285714285714,"RIN corrected",57647
"267",0.528571428571429,"RIN corrected",53534
"268",0.542857142857143,"RIN corrected",49314
"269",0.557142857142857,"RIN corrected",45104
"270",0.571428571428571,"RIN corrected",40937
"271",0.585714285714286,"RIN corrected",36877
"272",0.6,"RIN corrected",33023
"273",0.614285714285714,"RIN corrected",29434
"274",0.628571428571429,"RIN corrected",26056
"275",0.642857142857143,"RIN corrected",23018
"276",0.657142857142857,"RIN corrected",20127
"277",0.671428571428571,"RIN corrected",17484
"278",0.685714285714286,"RIN corrected",15255
"279",0.7,"RIN corrected",13161
"280",0.714285714285714,"RIN corrected",11322
"281",0.728571428571429,"RIN corrected",9587
"282",0.742857142857143,"RIN corrected",8112
"283",0.757142857142857,"RIN corrected",6723
"284",0.771428571428571,"RIN corrected",5479
"285",0.785714285714286,"RIN corrected",4330
"286",0.8,"RIN corrected",3340
"287",0.814285714285714,"RIN corrected",2501
"288",0.828571428571429,"RIN corrected",1826
"289",0.842857142857143,"RIN corrected",1241
"290",0.857142857142857,"RIN corrected",785
"291",0.871428571428571,"RIN corrected",503
"292",0.885714285714286,"RIN corrected",334
"293",0.9,"RIN corrected",215
"294",0.914285714285714,"RIN corrected",147
"295",0.928571428571429,"RIN corrected",105
"296",0.942857142857143,"RIN corrected",77
"297",0.957142857142857,"RIN corrected",60
"298",0.971428571428571,"RIN corrected",7
"299",0.985714285714286,"RIN corrected",0
"300",1,"RIN corrected",0
"301",0.3,"uncorrected",105868
"302",0.314285714285714,"uncorrected",103393
"303",0.328571428571429,"uncorrected",101138
"304",0.342857142857143,"uncorrected",98954
"305",0.357142857142857,"uncorrected",96847
"306",0.371428571428571,"uncorrected",94609
"307",0.385714285714286,"uncorrected",92245
"308",0.4,"uncorrected",89892
"309",0.414285714285714,"uncorrected",87498
"310",0.428571428571429,"uncorrected",84815
"311",0.442857142857143,"uncorrected",81859
"312",0.457142857142857,"uncorrected",78575
"313",0.471428571428571,"uncorrected",75282
"314",0.485714285714286,"uncorrected",71899
"315",0.5,"uncorrected",68262
"316",0.514285714285714,"uncorrected",64386
"317",0.528571428571429,"uncorrected",60210
"318",0.542857142857143,"uncorrected",55944
"319",0.557142857142857,"uncorrected",51573
"320",0.571428571428571,"uncorrected",47100
"321",0.585714285714286,"uncorrected",42649
"322",0.6,"uncorrected",38374
"323",0.614285714285714,"uncorrected",34325
"324",0.628571428571429,"uncorrected",30519
"325",0.642857142857143,"uncorrected",26855
"326",0.657142857142857,"uncorrected",23574
"327",0.671428571428571,"uncorrected",20459
"328",0.685714285714286,"uncorrected",17627
"329",0.7,"uncorrected",15073
"330",0.714285714285714,"uncorrected",12746
"331",0.728571428571429,"uncorrected",10568
"332",0.742857142857143,"uncorrected",8767
"333",0.757142857142857,"uncorrected",7100
"334",0.771428571428571,"uncorrected",5619
"335",0.785714285714286,"uncorrected",4371
"336",0.8,"uncorrected",3277
"337",0.814285714285714,"uncorrected",2383
"338",0.828571428571429,"uncorrected",1690
"339",0.842857142857143,"uncorrected",1126
"340",0.857142857142857,"uncorrected",717
"341",0.871428571428571,"uncorrected",452
"342",0.885714285714286,"uncorrected",292
"343",0.9,"uncorrected",197
"344",0.914285714285714,"uncorrected",140
"345",0.928571428571429,"uncorrected",100
"346",0.942857142857143,"uncorrected",77
"347",0.957142857142857,"uncorrected",52
"348",0.971428571428571,"uncorrected",3
"349",0.985714285714286,"uncorrected",0
"350",1,"uncorrected",0
