"","Var1","Var2","value"
"132",0.742857142857143,"quarter-PC",1190
"133",0.757142857142857,"quarter-PC",1042
"134",0.771428571428571,"quarter-PC",926
"135",0.785714285714286,"quarter-PC",805
"136",0.8,"quarter-PC",716
"137",0.814285714285714,"quarter-PC",609
"138",0.828571428571429,"quarter-PC",528
"139",0.842857142857143,"quarter-PC",450
"140",0.857142857142857,"quarter-PC",384
"141",0.871428571428571,"quarter-PC",328
"142",0.885714285714286,"quarter-PC",272
"143",0.9,"quarter-PC",221
"144",0.914285714285714,"quarter-PC",174
"145",0.928571428571429,"quarter-PC",128
"146",0.942857142857143,"quarter-PC",78
"147",0.957142857142857,"quarter-PC",31
"148",0.971428571428571,"quarter-PC",9
"149",0.985714285714286,"quarter-PC",0
"150",1,"quarter-PC",0
"151",0.3,"exnoic rate",93901
"152",0.314285714285714,"exnoic rate",90683
"153",0.328571428571429,"exnoic rate",87512
"154",0.342857142857143,"exnoic rate",84167
"155",0.357142857142857,"exnoic rate",80824
"156",0.371428571428571,"exnoic rate",77375
"157",0.385714285714286,"exnoic rate",73826
"158",0.4,"exnoic rate",70296
"159",0.414285714285714,"exnoic rate",66569
"160",0.428571428571429,"exnoic rate",62890
"161",0.442857142857143,"exnoic rate",58996
"162",0.457142857142857,"exnoic rate",55100
"163",0.471428571428571,"exnoic rate",51341
"164",0.485714285714286,"exnoic rate",47499
"165",0.5,"exnoic rate",43684
"166",0.514285714285714,"exnoic rate",40022
"167",0.528571428571429,"exnoic rate",36437
"168",0.542857142857143,"exnoic rate",32869
"169",0.557142857142857,"exnoic rate",29405
"170",0.571428571428571,"exnoic rate",26106
"171",0.585714285714286,"exnoic rate",23011
"172",0.6,"exnoic rate",19884
"173",0.614285714285714,"exnoic rate",16970
"174",0.628571428571429,"exnoic rate",14307
"175",0.642857142857143,"exnoic rate",11787
"176",0.657142857142857,"exnoic rate",9641
"177",0.671428571428571,"exnoic rate",7723
"178",0.685714285714286,"exnoic rate",6159
"179",0.7,"exnoic rate",4871
"180",0.714285714285714,"exnoic rate",3803
"181",0.728571428571429,"exnoic rate",2993
"182",0.742857142857143,"exnoic rate",2316
"183",0.757142857142857,"exnoic rate",1802
"184",0.771428571428571,"exnoic rate",1428
"185",0.785714285714286,"exnoic rate",1142
"186",0.8,"exnoic rate",874
"187",0.814285714285714,"exnoic rate",692
"188",0.828571428571429,"exnoic rate",538
"189",0.842857142857143,"exnoic rate",424
"190",0.857142857142857,"exnoic rate",333
"191",0.871428571428571,"exnoic rate",249
"192",0.885714285714286,"exnoic rate",195
"193",0.9,"exnoic rate",151
"194",0.914285714285714,"exnoic rate",120
"195",0.928571428571429,"exnoic rate",93
"196",0.942857142857143,"exnoic rate",70
"197",0.957142857142857,"exnoic rate",39
"198",0.971428571428571,"exnoic rate",12
"199",0.985714285714286,"exnoic rate",0
"200",1,"exnoic rate",0
"201",0.3,"expeff",97623
"202",0.314285714285714,"expeff",94894
"203",0.328571428571429,"expeff",92285
"204",0.342857142857143,"expeff",89606
"205",0.357142857142857,"expeff",86813
"206",0.371428571428571,"expeff",83891
"207",0.385714285714286,"expeff",80994
"208",0.4,"expeff",77751
"209",0.414285714285714,"expeff",74368
"210",0.428571428571429,"expeff",70919
"211",0.442857142857143,"expeff",67296
"212",0.457142857142857,"expeff",63594
"213",0.471428571428571,"expeff",59600
"214",0.485714285714286,"expeff",55712
"215",0.5,"expeff",51713
"216",0.514285714285714,"expeff",47644
"217",0.528571428571429,"expeff",43642
"218",0.542857142857143,"expeff",39541
"219",0.557142857142857,"expeff",35547
"220",0.571428571428571,"expeff",31672
"221",0.585714285714286,"expeff",27970
"222",0.6,"expeff",24385
"223",0.614285714285714,"expeff",20928
"224",0.628571428571429,"expeff",17622
"225",0.642857142857143,"expeff",14680
"226",0.657142857142857,"expeff",11991
"227",0.671428571428571,"expeff",9653
"228",0.685714285714286,"expeff",7652
"229",0.7,"expeff",5956
"230",0.714285714285714,"expeff",4583
"231",0.728571428571429,"expeff",3502
"232",0.742857142857143,"expeff",2717
"233",0.757142857142857,"expeff",2085
"234",0.771428571428571,"expeff",1588
"235",0.785714285714286,"expeff",1219
"236",0.8,"expeff",948
"237",0.814285714285714,"expeff",752
"238",0.828571428571429,"expeff",602
"239",0.842857142857143,"expeff",460
"240",0.857142857142857,"expeff",378
"241",0.871428571428571,"expeff",293
"242",0.885714285714286,"expeff",234
"243",0.9,"expeff",173
"244",0.914285714285714,"expeff",125
"245",0.928571428571429,"expeff",103
"246",0.942857142857143,"expeff",75
"247",0.957142857142857,"expeff",40
"248",0.971428571428571,"expeff",14
"249",0.985714285714286,"expeff",0
"250",1,"expeff",0
"251",0.3,"RIN corrected",99440
"252",0.314285714285714,"RIN corrected",96704
"253",0.328571428571429,"RIN corrected",93967
"254",0.342857142857143,"RIN corrected",91307
"255",0.357142857142857,"RIN corrected",88431
"256",0.371428571428571,"RIN corrected",85450
"257",0.385714285714286,"RIN corrected",82397
"258",0.4,"RIN corrected",79185
"259",0.414285714285714,"RIN corrected",75829
"260",0.428571428571429,"RIN corrected",72287
"261",0.442857142857143,"RIN corrected",68449
"262",0.457142857142857,"RIN corrected",64615
"263",0.471428571428571,"RIN corrected",60664
"264",0.485714285714286,"RIN corrected",56556
"265",0.5,"RIN corrected",52350
"266",0.514285714285714,"RIN corrected",48143
"267",0.528571428571429,"RIN corrected",43916
"268",0.542857142857143,"RIN corrected",39663
"269",0.557142857142857,"RIN corrected",35615
"270",0.571428571428571,"RIN corrected",31680
"271",0.585714285714286,"RIN corrected",27822
"272",0.6,"RIN corrected",24145
"273",0.614285714285714,"RIN corrected",20705
"274",0.628571428571429,"RIN corrected",17469
"275",0.642857142857143,"RIN corrected",14414
"276",0.657142857142857,"RIN corrected",11744
"277",0.671428571428571,"RIN corrected",9446
"278",0.685714285714286,"RIN corrected",7447
"279",0.7,"RIN corrected",5794
"280",0.714285714285714,"RIN corrected",4472
"281",0.728571428571429,"RIN corrected",3397
"282",0.742857142857143,"RIN corrected",2585
"283",0.757142857142857,"RIN corrected",1980
"284",0.771428571428571,"RIN corrected",1519
"285",0.785714285714286,"RIN corrected",1162
"286",0.8,"RIN corrected",864
"287",0.814285714285714,"RIN corrected",668
"288",0.828571428571429,"RIN corrected",516
"289",0.842857142857143,"RIN corrected",388
"290",0.857142857142857,"RIN corrected",292
"291",0.871428571428571,"RIN corrected",232
"292",0.885714285714286,"RIN corrected",186
"293",0.9,"RIN corrected",147
"294",0.914285714285714,"RIN corrected",101
"295",0.928571428571429,"RIN corrected",84
"296",0.942857142857143,"RIN corrected",61
"297",0.957142857142857,"RIN corrected",39
"298",0.971428571428571,"RIN corrected",12
"299",0.985714285714286,"RIN corrected",0
"300",1,"RIN corrected",0
"301",0.3,"uncorrected",98912
"302",0.314285714285714,"uncorrected",96190
"303",0.328571428571429,"uncorrected",93559
"304",0.342857142857143,"uncorrected",90826
"305",0.357142857142857,"uncorrected",87984
"306",0.371428571428571,"uncorrected",85053
"307",0.385714285714286,"uncorrected",81971
"308",0.4,"uncorrected",78779
"309",0.414285714285714,"uncorrected",75492
"310",0.428571428571429,"uncorrected",72022
"311",0.442857142857143,"uncorrected",68228
"312",0.457142857142857,"uncorrected",64394
"313",0.471428571428571,"uncorrected",60448
"314",0.485714285714286,"uncorrected",56312
"315",0.5,"uncorrected",52014
"316",0.514285714285714,"uncorrected",47871
"317",0.528571428571429,"uncorrected",43656
"318",0.542857142857143,"uncorrected",39508
"319",0.557142857142857,"uncorrected",35232
"320",0.571428571428571,"uncorrected",31369
"321",0.585714285714286,"uncorrected",27601
"322",0.6,"uncorrected",23863
"323",0.614285714285714,"uncorrected",20345
"324",0.628571428571429,"uncorrected",17131
"325",0.642857142857143,"uncorrected",14129
"326",0.657142857142857,"uncorrected",11488
"327",0.671428571428571,"uncorrected",9134
"328",0.685714285714286,"uncorrected",7168
"329",0.7,"uncorrected",5493
"330",0.714285714285714,"uncorrected",4200
"331",0.728571428571429,"uncorrected",3192
"332",0.742857142857143,"uncorrected",2400
"333",0.757142857142857,"uncorrected",1799
"334",0.771428571428571,"uncorrected",1355
"335",0.785714285714286,"uncorrected",999
"336",0.8,"uncorrected",712
"337",0.814285714285714,"uncorrected",526
"338",0.828571428571429,"uncorrected",407
"339",0.842857142857143,"uncorrected",308
"340",0.857142857142857,"uncorrected",250
"341",0.871428571428571,"uncorrected",199
"342",0.885714285714286,"uncorrected",151
"343",0.9,"uncorrected",109
"344",0.914285714285714,"uncorrected",74
"345",0.928571428571429,"uncorrected",60
"346",0.942857142857143,"uncorrected",45
"347",0.957142857142857,"uncorrected",29
"348",0.971428571428571,"uncorrected",12
"349",0.985714285714286,"uncorrected",0
"350",1,"uncorrected",0
